,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr8,1,59903,59902,0.0,0.0,0.49597500000000005,-4.009999999999999,-4.01,
1,chr8,60001,61003,1002,1.6377777777777778,2.44,0.39,9.125439155164711,14.956252440672431,2.070193588790509
2,chr8,61101,61103,2,0.0,0.0,0.39,-4.01,-4.01,
3,chr8,61301,67203,5902,4.171818181818183,8.35,0.5982727272727273,19.563409801244127,57.11254793977257,2.80180107977054
4,chr8,68301,70703,2402,4.554499999999999,7.03,1.14725,8.58655527862496,15.758810945202208,1.9891128746944147
5,chr8,72201,72703,502,4.793333333333333,5.73,1.4241666666666666,6.763384177213257,8.579947557187852,1.7509112787631584
6,chr8,73301,73303,2,0.0,0.0,1.4649999999999999,-4.01,-4.01,
7,chr8,73701,76903,3202,6.919677419354838,12.61,1.6046774193548388,9.438643750678374,18.950960203038687,2.1084214756613266
8,chr8,78501,78803,302,6.94,8.24,1.765,8.362803524675595,10.380687157457814,1.9752674793070808
9,chr8,82501,82803,302,6.5725,8.55,1.91625,6.947609534366072,9.910663687986311,1.7781564449592682
10,chr8,84001,84503,502,6.605,7.9,2.03,6.440933516593859,8.1187198910575,1.7020788340616515
11,chr8,86301,86303,2,7.04,7.04,2.15,6.503357391277886,6.503357391277886,1.711238769047837
12,chr8,86901,87303,402,0.0,0.0,2.215,-4.01,-4.01,
13,chr8,92001,92003,2,8.89,8.89,2.495,7.3217417907870255,7.3217417907870255,1.8331436034925095
14,chr8,93201,93903,702,8.58857142857143,11.41,2.591428571428571,6.616369886746457,9.709306248776045,1.7286705533878426
15,chr8,95301,96103,802,9.552,12.12,2.685,7.3041663990983166,9.993255160019494,1.83088074839203
16,chr8,97401,98403,1002,9.18,12.28,2.7594444444444446,6.651036788587505,9.92572143233531,1.734116313418882
17,chr8,103401,103403,2,12.13,12.13,2.98,8.759881883193616,8.759881883193616,2.025195314658349
18,chr8,109001,109003,2,10.75,10.75,3.19,6.774030369176458,6.774030369176458,1.752708330711953
19,chr8,122401,122403,2,13.8,13.8,3.58,8.148388345720468,8.148388345720468,1.946636774401275
20,chr8,125101,125103,2,14.87,14.87,3.6550000000000002,8.754013182587455,8.754013182587455,2.0244613360999812
21,chr8,129301,129303,2,11.77,11.77,3.77,6.071349495112979,6.071349495112979,1.6424778917697798
22,chr8,164801,164803,2,14.31,14.31,4.42,6.398866493263819,6.398866493263819,1.6949053973352362
23,chr8,180901,180903,2,17.44,17.44,4.645,7.864430961847533,7.864430961847533,1.9086495383942736
24,chr8,181401,181403,2,0.0,0.0,4.65,-4.01,-4.01,
25,chr8,191201,191203,2,14.88,14.88,4.74,6.12017513876589,6.12017513876589,1.6504155622097723
26,chr8,273701,273903,202,0.0,0.0,4.84,-4.01,-4.01,
27,chr8,360501,360503,2,0.0,0.0,4.945,-4.01,-4.01,
28,chr8,544701,545703,1002,0.0,0.0,4.885454545454546,-4.009999999999999,-4.01,
29,chr8,644401,649303,4902,0.0,0.0,4.524,-4.009999999999999,-4.01,
30,chr8,675201,676403,1202,0.0,0.0,4.497692307692308,-4.009999999999999,-4.01,
31,chr8,802101,802103,2,15.2,15.2,4.58,6.629098633155557,6.629098633155557,1.7306518202340038
32,chr8,894801,894803,2,0.0,0.0,4.66,-4.01,-4.01,
33,chr8,902701,902903,202,0.0,0.0,4.63,-4.01,-4.01,
34,chr8,967801,967903,102,0.0,0.0,4.605,-4.01,-4.01,
35,chr8,973501,973503,2,0.0,0.0,4.58,-4.01,-4.01,
36,chr8,978001,978203,202,15.56,19.01,4.56,6.894147834106775,9.038782422508138,1.7707363308214505
37,chr8,992301,992303,2,0.0,0.0,4.58,-4.01,-4.01,
38,chr8,1012401,1012403,2,0.0,0.0,4.55,-4.01,-4.01,
39,chr8,1089401,1089403,2,0.0,0.0,4.63,-4.01,-4.01,
40,chr8,1098701,1098703,2,0.0,0.0,4.705,-4.01,-4.01,
