,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,425,424,40.37735849056604,61,99.0,-5.835895421485907,-9.963851014942449,-1.2938819933542995
1,ENA|FN433596|FN433596.1,3075,3082,7,136.42857142857142,138,99.0,3.9838440693568136,4.144498148861832,0.4626453807858973
2,ENA|FN433596|FN433596.1,6996,7020,24,138.29166666666666,142,99.0,4.17431651967905,4.553435805783693,0.48221379327753405
3,ENA|FN433596|FN433596.1,7467,7531,64,133.5,142,99.875,3.5650207097017717,4.408262937576431,0.41864423875957707
4,ENA|FN433596|FN433596.1,27027,33028,6001,201.4827528745209,238,103.79286785535744,9.683405086554176,13.198141947540577,0.9569490358324041
5,ENA|FN433596|FN433596.1,45490,49491,4001,203.38890277430642,225,104.31792051987003,9.769406764847075,11.932991071438563,0.9632539493880803
6,ENA|FN433596|FN433596.1,83551,87552,4001,197.91202199450137,228,100.82029492626843,9.90594170781414,12.884022232682042,0.9730731705748435
7,ENA|FN433596|FN433596.1,115964,122965,7001,198.19040137123267,232,102.0,9.702090940337932,13.056933554129493,0.9583179403505734
8,ENA|FN433596|FN433596.1,136578,136608,30,140.23333333333332,146,101.0,4.088927165285072,4.666804661167972,0.4734740244084761
9,ENA|FN433596|FN433596.1,166809,173810,7001,200.53949435794885,239,102.27067561776889,9.881769923752447,13.521279811339598,0.9714938537778872
10,ENA|FN433596|FN433596.1,217659,219660,2001,201.42528735632183,226,100.0,10.422819286493594,12.910076824981964,1.0102448136994975
11,ENA|FN433596|FN433596.1,243839,244840,1001,201.45354645354647,228,101.0,10.223802908983263,12.884022232682042,0.9960919104042448
12,ENA|FN433596|FN433596.1,265098,269099,4001,193.82654336415897,218,101.57760559860036,9.350657110618073,11.681502588070229,0.9321837805171826
13,ENA|FN433596|FN433596.1,305782,305783,1,138.0,138,100.0,4.003414657223787,4.003414657223787,0.4646682670034443
14,ENA|FN433596|FN433596.1,325101,333102,8001,199.97687789026372,242,106.70678665166854,9.01236379564904,13.363121329186114,0.9061812637551188
15,ENA|FN433596|FN433596.1,343631,351632,8001,198.6795400574928,234,106.82639670041245,8.869091572475673,12.379190872444067,0.8951751324162568
16,ENA|FN433596|FN433596.1,381658,384659,3001,200.8927024325225,222,100.0,10.368915263858115,12.505228544629324,1.0064251581198385
17,ENA|FN433596|FN433596.1,397247,397250,3,138.66666666666666,139,100.0,4.070889370615895,4.104626727311948,0.4716210276452111
18,ENA|FN433596|FN433596.1,397705,397708,3,138.66666666666666,139,100.0,4.070889370615895,4.104626727311948,0.4716210276452111
19,ENA|FN433596|FN433596.1,405770,405780,10,137.7,139,99.0,4.113827824592692,4.246732563092296,0.47602812916799214
20,ENA|FN433596|FN433596.1,432538,439539,7001,195.2419654335095,234,103.0,9.221433926423277,13.029959082756292,0.9226188426221024
21,ENA|FN433596|FN433596.1,472488,476489,4001,196.73156710822295,219,102.0,9.557334434774448,11.76697579810391,0.9476593156206504
22,ENA|FN433596|FN433596.1,497411,502412,5001,197.65606878624274,227,103.0,9.458653730051338,12.342110062739664,0.9403479146040962
23,ENA|FN433596|FN433596.1,530036,538037,8001,204.57542807149107,231,102.34845644294464,10.26766715992234,12.957706034435219,0.9991435260735525
24,ENA|FN433596|FN433596.1,572087,579088,7001,200.20854163690902,233,102.97657477503213,9.714007275106315,12.931694937039632,0.9591873373240463
25,ENA|FN433596|FN433596.1,615198,615199,1,140.0,140,101.0,4.065544838862063,4.065544838862063,0.47107153419317166
26,ENA|FN433596|FN433596.1,620751,622752,2001,198.84107946026987,220,101.0,9.962007668957007,12.082342469607502,0.9772605474808189
27,ENA|FN433596|FN433596.1,644760,645761,1001,197.1078921078921,233,99.34965034965035,10.113151601491596,13.618561315599095,0.9883987471857882
28,ENA|FN433596|FN433596.1,651849,651878,29,142.9655172413793,146,100.0,4.505984936282243,4.813111217929077,0.5156672162071176
29,ENA|FN433596|FN433596.1,670430,671431,1001,198.35864135864136,225,100.0,10.112437696840777,12.808864754893806,0.98811124887568
30,ENA|FN433596|FN433596.1,677588,677592,4,138.5,139,100.0,4.054020692267867,4.104626727311948,0.46988597627446366
31,ENA|FN433596|FN433596.1,732619,738620,6001,201.02199633394434,229,102.02899516747209,9.977625584850722,12.759250995046669,0.9783741698046636
