,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,425,424,40.37735849056604,61,99.0,-5.728014034857648,-9.77550974926773,-1.2938819933542995
1,ENA|FN433596|FN433596.1,3080,3081,1,138.0,138,99.0,4.057847098954389,4.057847098954389,0.47916783669855956
2,ENA|FN433596|FN433596.1,7005,7018,13,139.92307692307693,142,99.0,4.250619630284128,4.458813964120246,0.49913348943078467
3,ENA|FN433596|FN433596.1,7503,7531,28,136.28571428571428,142,99.0,3.8860041567404484,4.458813964120246,0.46113391386829783
4,ENA|FN433596|FN433596.1,30097,35098,5001,202.91721655668866,238,104.0,9.587338666311096,12.9350221666889,0.9643077477051538
5,ENA|FN433596|FN433596.1,50049,56050,6001,201.9888351941343,233,106.20613231128145,9.098700552424996,12.038411662951276,0.9274084817792521
6,ENA|FN433596|FN433596.1,97648,104649,7001,199.79717183259535,227,104.95272103985145,9.118851361218658,11.679081586142598,0.9287965907329941
7,ENA|FN433596|FN433596.1,136602,136603,1,146.0,146,104.0,4.156161089932555,4.156161089932555,0.48938484073892496
8,ENA|FN433596|FN433596.1,141472,146473,5001,200.6626674665067,228,103.00279944011197,9.558155242232056,12.192024426760808,0.9620886857593336
9,ENA|FN433596|FN433596.1,150254,151474,1220,98.71229508196721,130,170.9983606557377,-4.046719778610984,-5.538978266002147,-0.7926807987452115
10,ENA|FN433596|FN433596.1,155255,160256,5001,197.24515096980605,217,102.0371925614877,9.408573287956653,11.337164673178687,0.9508947233172326
11,ENA|FN433596|FN433596.1,177067,177072,5,140.4,141,101.0,4.01973539691882,4.078689436005088,0.4751876426654038
12,ENA|FN433596|FN433596.1,195114,197115,2001,202.44977511244377,226,102.5752123938031,9.810903161267852,12.212805547842365,0.9808818989244358
13,ENA|FN433596|FN433596.1,248764,251765,3001,201.72609130289902,236,103.44851716094635,9.576960109917962,12.962815099603915,0.9634847289115008
14,ENA|FN433596|FN433596.1,272048,274049,2001,199.65617191404297,220,98.976011994003,10.243203370813083,12.277667834854489,1.0123668517992155
15,ENA|FN433596|FN433596.1,321179,322180,1001,202.46153846153845,225,101.0,10.117699337277857,12.332254908082515,1.0032925728423545
16,ENA|FN433596|FN433596.1,323367,323368,1,141.0,141,101.0,4.078689436005088,4.078689436005088,0.4813398696469987
