,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr16,1,9903,9902,0.0,0.0,1.3817999999999997,-4.009999999999998,-4.01,
1,chr16,11101,22103,11002,6.490909090909091,13.07,1.6848863636363633,7.825942329897376,15.508269515348756,1.9457692577006744
2,chr16,23501,23503,2,8.45,8.45,2.18,7.892350123226411,7.892350123226411,1.95462320639262
3,chr16,27301,28003,702,9.23625,15.06,2.4775,7.50266297617649,14.165515823276552,1.898422166033629
4,chr16,41201,41303,102,9.34,9.42,2.84,6.296207424746735,6.372749243547563,1.71753162020498
5,chr16,42801,42803,2,9.42,9.42,2.89,6.216818462166981,6.216818462166981,1.7046575671121043
6,chr16,48201,48403,202,9.945,10.07,3.04,6.2490611893176045,6.360789584359934,1.7099000473901584
7,chr16,50201,50203,2,10.36,10.36,3.07,6.529510378958056,6.529510378958056,1.7547134423163746
8,chr16,55101,55103,2,10.73,10.73,3.16,6.586509228015069,6.586509228015069,1.7636536125794189
9,chr16,72401,72703,302,0.0,0.0,3.51,-4.01,-4.01,
10,chr16,78201,78303,102,0.0,0.0,3.58,-4.01,-4.01,
11,chr16,164401,164903,502,0.0,0.0,4.168333333333333,-4.009999999999999,-4.01,
12,chr16,172701,172703,2,0.0,0.0,4.1,-4.01,-4.01,
13,chr16,180401,180903,502,0.0,0.0,4.07,-4.009999999999999,-4.01,
14,chr16,275701,275903,202,0.0,0.0,3.7900000000000005,-4.01,-4.01,
15,chr16,280301,280703,402,0.0,0.0,3.8019999999999996,-4.01,-4.01,
16,chr16,286001,286103,102,0.0,0.0,3.77,-4.01,-4.01,
17,chr16,301101,301103,2,0.0,0.0,3.83,-4.01,-4.01,
18,chr16,352001,352803,802,0.0,0.0,3.9366666666666665,-4.01,-4.01,
19,chr16,364201,364203,2,0.0,0.0,3.95,-4.01,-4.01,
20,chr16,381701,382403,702,0.0,0.0,3.895625,-4.01,-4.01,
21,chr16,395101,395103,2,13.65,13.65,3.8449999999999998,7.006309467373285,7.006309467373285,1.8278454478453885
22,chr16,397201,397503,302,0.0,0.0,3.84,-4.01,-4.01,
23,chr16,401801,401803,2,0.0,0.0,3.86,-4.01,-4.01,
24,chr16,419601,419603,2,13.07,13.07,3.885,6.5013286630968325,6.5013286630968325,1.750272637387723
25,chr16,450801,450803,2,0.0,0.0,3.73,-4.01,-4.01,
26,chr16,458401,458503,102,37.735,44.05,3.7125,24.981888938240285,29.62253301647951,3.3454403431818767
27,chr16,480801,480903,102,0.0,0.0,3.7275,-4.01,-4.01,
28,chr16,494701,494903,202,27.400000000000002,44.63,3.768333333333333,17.11257795628903,29.527106245366863,2.8621774018175166
29,chr16,522301,522303,2,0.0,0.0,3.72,-4.01,-4.01,
30,chr16,527401,528203,802,0.0,0.0,3.7272222222222218,-4.01,-4.01,
31,chr16,540501,540503,2,0.0,0.0,3.73,-4.01,-4.01,
32,chr16,552801,553003,202,0.0,0.0,3.66,-4.01,-4.01,
33,chr16,560101,560703,602,0.0,0.0,3.579999999999999,-4.009999999999999,-4.01,
