,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr15,1,17000003,17000002,0.0,0.0,0.0,-4.01,-4.01,
1,chr15,17001501,17013503,12002,8.374260869565218,71.8,1.0116086956521742,53.84475764966093,1694.24664070586,3.049310517302771
2,chr15,17014601,17017003,2402,7.303333333333332,10.69,2.2885714285714287,6.090729645509066,9.754701154977003,1.6741077579179597
3,chr15,17018401,17018803,402,12.667499999999999,16.41,2.55375,10.95884920060892,15.135578220351253,2.3104426247893146
4,chr15,17020001,17032703,12702,15.244107142857143,48.41,3.2707589285714285,10.053742627978952,35.73481136387199,2.220554318696033
5,chr15,17038501,17038803,302,13.046666666666667,13.31,3.933333333333333,6.440541927194526,6.632665878217997,1.7298568963776004
6,chr15,17043101,17043103,2,12.97,12.97,4.07,6.0816102164627335,6.0816102164627335,1.6720777799854525
7,chr15,17044401,17044703,302,13.6375,15.06,4.12875,6.401447434228791,7.360314935746084,1.7238022269254443
8,chr15,17049201,17049403,202,0.0,0.0,4.295000000000001,-4.01,-4.01,
9,chr15,17055801,17055803,2,16.99,16.99,4.535,7.623417438766774,7.623417438766774,1.905511396655698
10,chr15,17059401,17061503,2102,17.903999999999996,36.37,4.679,7.847056804396977,18.757109077071135,1.9360098076160828
11,chr15,17070201,17070203,2,17.47,17.47,4.975,6.976432916074969,6.976432916074969,1.8121111774857483
12,chr15,17076101,17076703,602,33.705,58.47,5.095,15.534727834680895,28.947645675926882,2.7258085737352498
13,chr15,17078001,17083503,5502,49.13591836734694,285.15,5.167857142857143,23.45372583741726,149.53643167454914,3.2491399258872056
14,chr15,17085201,17085603,402,25.59,37.49,5.24625,10.737961653154555,16.97461238424804,2.2862216841535368
15,chr15,17089101,17089103,2,0.0,0.0,5.37,-4.01,-4.01,
16,chr15,17090601,17090603,2,17.21,17.21,5.42,6.050053029234682,6.050053029234682,1.6668823406863322
17,chr15,17093501,17093503,2,20.32,20.32,5.49,7.499062002424371,7.499062002424371,1.888022347766967
18,chr15,17096801,17096803,2,21.89,21.89,5.55,8.168112659107315,8.168112659107315,1.979712277943478
19,chr15,17136901,17137103,202,0.0,0.0,5.895,-4.01,-4.01,
20,chr15,17170001,17170303,302,20.41,21.82,5.58,7.379039173887454,8.075139206420177,1.8709391552035317
21,chr15,17173701,17173703,2,17.91,17.91,5.5,6.273429461352053,6.273429461352053,1.7032618135739392
22,chr15,17174901,17174903,2,17.66,17.66,5.505,6.140178322125981,6.140178322125981,1.681670874084097
23,chr15,17184601,17184603,2,0.0,0.0,5.395,-4.01,-4.01,
24,chr15,17184801,17185203,402,23.689999999999998,29.63,5.393,9.404594543696877,12.446485107371988,2.1351182596170335
25,chr15,17207301,17207303,2,18.92,18.92,4.96,7.811016144430812,7.811016144430812,1.93150006295252
