,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr5,1,9903,9902,0.0,0.0,4.089650000000002,-4.009999999999998,-4.01,
1,chr5,10001,11703,1702,623.3705555555557,1089.64,4.075833333333334,442.2780927173494,771.7137785289368,7.256851142878442
2,chr5,12501,12803,302,0.0,0.0,4.05375,-4.01,-4.01,
3,chr5,15901,16403,502,13.346,19.22,4.053,6.7674822751971915,10.96375425394186,1.7193453284661766
4,chr5,53301,53603,302,0.0,0.0,4.04625,-4.01,-4.01,
5,chr5,84301,84403,102,13.899999999999999,14.85,4.1,7.052408942336287,7.726857210704612,1.7613890681054236
6,chr5,92101,92403,302,0.0,0.0,4.26,-4.01,-4.01,
7,chr5,98901,98903,2,0.0,0.0,4.34,-4.01,-4.01,
8,chr5,135701,135703,2,0.0,0.0,4.755,-4.01,-4.01,
9,chr5,140801,141103,302,0.0,0.0,4.76375,-4.01,-4.01,
10,chr5,174301,174303,2,0.0,0.0,4.56,-4.01,-4.01,
11,chr5,176101,176103,2,0.0,0.0,4.56,-4.01,-4.01,
12,chr5,212801,212803,2,0.0,0.0,4.45,-4.01,-4.01,
13,chr5,249901,249903,2,13.31,13.31,4.28,6.236137439965278,6.236137439965278,1.6368278695107448
14,chr5,271701,271803,102,0.0,0.0,4.27,-4.01,-4.01,
15,chr5,298901,298903,2,0.0,0.0,4.23,-4.01,-4.01,
16,chr5,318101,318103,2,0.0,0.0,4.27,-4.01,-4.01,
17,chr5,321701,322003,302,0.0,0.0,4.28,-4.01,-4.01,
18,chr5,344501,344603,102,13.99,14.39,4.28,6.698597295403273,6.970632504484447,1.7087132607636062
19,chr5,373701,374003,302,0.0,0.0,4.03125,-4.01,-4.01,
20,chr5,396501,396503,2,0.0,0.0,3.94,-4.01,-4.01,
21,chr5,415301,415603,302,14.3,19.87,3.86625,7.948829789678856,12.129161663354925,1.8870083135764872
22,chr5,450401,450403,2,12.61,12.61,3.81,6.817996476082009,6.817996476082009,1.7267053728348976
23,chr5,468201,468203,2,0.0,0.0,3.78,-4.01,-4.01,
24,chr5,473001,473503,502,0.0,0.0,3.778333333333333,-4.009999999999999,-4.01,
25,chr5,495601,495803,202,0.0,0.0,3.81,-4.01,-4.01,
26,chr5,505301,505603,302,0.0,0.0,3.82,-4.01,-4.01,
27,chr5,524201,524503,302,0.0,0.0,3.8175,-4.01,-4.01,
28,chr5,528401,528803,402,0.0,0.0,3.79,-4.01,-4.01,
29,chr5,546901,546903,2,0.0,0.0,3.72,-4.01,-4.01,
30,chr5,551901,553403,1502,12.767999999999999,18.15,3.704000000000001,7.218821958353976,11.443436513554225,1.7853765529621088
31,chr5,554601,554903,302,0.0,0.0,3.68625,-4.01,-4.01,
32,chr5,561901,565603,3702,0.0,0.0,3.637631578947368,-4.009999999999998,-4.01,
33,chr5,593801,593803,2,0.0,0.0,3.62,-4.01,-4.01,
34,chr5,600401,600403,2,11.99,11.99,3.66,6.7197432016829435,6.7197432016829435,1.7119161051301812
35,chr5,602001,602003,2,0.0,0.0,3.685,-4.01,-4.01,
36,chr5,628501,628703,202,15.336666666666668,19.29,3.8699999999999997,8.719466260642399,11.692921222125527,1.9865794842376787
37,chr5,631801,632003,202,0.0,0.0,3.8866666666666667,-4.01,-4.01,
38,chr5,651801,651903,102,0.0,0.0,3.915,-4.01,-4.01,
39,chr5,667901,667903,2,0.0,0.0,3.97,-4.01,-4.01,
40,chr5,693101,693703,602,0.0,0.0,4.140714285714286,-4.009999999999999,-4.01,
41,chr5,706601,706603,2,0.0,0.0,4.21,-4.01,-4.01,
42,chr5,777901,777903,2,0.0,0.0,4.23,-4.01,-4.01,
43,chr5,784701,784903,202,0.0,0.0,4.23,-4.01,-4.01,
44,chr5,788001,788003,2,13.49,13.49,4.23,6.466997579870513,6.466997579870513,1.6731607798283177
45,chr5,844001,844003,2,0.0,0.0,4.45,-4.01,-4.01,
46,chr5,892701,892803,102,0.0,0.0,4.3774999999999995,-4.01,-4.01,
47,chr5,942001,942003,2,13.76,13.76,4.21,6.697773435803324,6.697773435803324,1.7085883316357018
48,chr5,1005101,1005103,2,0.0,0.0,3.995,-4.01,-4.01,
49,chr5,1008601,1009503,902,0.0,0.0,3.9579999999999997,-4.01,-4.01,
50,chr5,1044701,1045203,502,16.525,18.48,3.9166666666666665,9.46564122832703,10.923924249328167,2.076952015663848
51,chr5,1061101,1061203,102,0.0,0.0,3.84,-4.01,-4.01,
52,chr5,1085501,1085603,102,0.0,0.0,3.75,-4.01,-4.01,
53,chr5,1111901,1112603,702,0.0,0.0,3.65,-4.01,-4.01,
54,chr5,1142301,1142303,2,0.0,0.0,3.6550000000000002,-4.01,-4.01,
55,chr5,1144101,1144103,2,0.0,0.0,3.65,-4.01,-4.01,
56,chr5,1145901,1145903,2,11.37,11.37,3.66,6.226660803583349,6.226660803583349,1.6353167006082052
57,chr5,1151401,1151503,102,0.0,0.0,3.7125,-4.01,-4.01,
58,chr5,1178201,1180503,2302,0.0,0.0,3.696875,-4.01,-4.01,
59,chr5,1191601,1191603,2,0.0,0.0,3.75,-4.01,-4.01,
60,chr5,1192001,1192103,102,18.73,21.72,3.75,11.722525401033785,14.043384719469515,2.320388398859802
61,chr5,1213201,1213303,102,0.0,0.0,3.95,-4.01,-4.01,
62,chr5,1214701,1214703,2,0.0,0.0,3.95,-4.01,-4.01,
63,chr5,1273001,1273003,2,15.97,15.97,4.15,8.385395856001725,8.385395856001725,1.9441810711769456
64,chr5,1307401,1307703,302,0.0,0.0,4.10125,-4.01,-4.01,
65,chr5,1326601,1326603,2,12.55,12.55,4.11,6.072304069824603,6.072304069824603,1.6104770651564515
66,chr5,1333101,1333703,602,19.712857142857143,35.32,4.1499999999999995,11.010605856477326,21.957330763040666,2.2479536513541207
67,chr5,1344801,1344903,102,0.0,0.0,4.2,-4.01,-4.01,
68,chr5,1380601,1380603,2,0.0,0.0,4.23,-4.01,-4.01,
69,chr5,1445501,1445603,102,0.0,0.0,4.25,-4.01,-4.01,
70,chr5,1482501,1482603,102,0.0,0.0,4.22,-4.01,-4.01,
71,chr5,1523301,1523903,602,0.0,0.0,4.25,-4.009999999999999,-4.01,
72,chr5,1539801,1540103,302,13.817499999999999,19.09,4.27375,6.594545159846773,10.18223086657233,1.6929221897807665
73,chr5,1543301,1543503,202,0.0,0.0,4.27,-4.01,-4.01,
74,chr5,1562301,1562303,2,14.05,14.05,4.34,6.607302529959326,6.607302529959326,1.6948031826638092
75,chr5,1586501,1586503,2,0.0,0.0,4.33,-4.01,-4.01,
76,chr5,1633601,1633703,102,0.0,0.0,4.4325,-4.01,-4.01,
77,chr5,1651501,1651703,202,0.0,0.0,4.47,-4.01,-4.01,
78,chr5,1667201,1667503,302,0.0,0.0,4.42375,-4.01,-4.01,
79,chr5,1842801,1843003,202,15.83,17.43,4.29,7.924864167667609,9.010468545166372,1.8836117026376356
80,chr5,1845801,1845803,2,15.05,15.05,4.275,7.431461739517129,7.431461739517129,1.815767161873804
81,chr5,1857101,1857103,2,0.0,0.0,4.32,-4.01,-4.01,
82,chr5,1867301,1867303,2,14.24,14.24,4.35,6.712777521531815,6.712777521531815,1.710861840230307
83,chr5,1874001,1874103,102,0.0,0.0,4.38,-4.01,-4.01,
84,chr5,1878201,1878303,102,0.0,0.0,4.365,-4.01,-4.01,
85,chr5,1887001,1887103,102,0.0,0.0,4.355,-4.01,-4.01,
86,chr5,1924501,1924903,402,0.0,0.0,4.531000000000001,-4.01,-4.01,
87,chr5,1926301,1926303,2,0.0,0.0,4.53,-4.01,-4.01,
88,chr5,1951001,1951003,2,0.0,0.0,4.54,-4.01,-4.01,
89,chr5,2145601,2146803,1202,33.01333333333333,62.15,4.87,16.916084273201548,34.330936743831515,2.761055136410766
90,chr5,2225901,2226403,502,0.0,0.0,4.769166666666666,-4.009999999999999,-4.01,
91,chr5,2246201,2246303,102,0.0,0.0,4.7875,-4.01,-4.01,
92,chr5,2256801,2256803,2,0.0,0.0,4.77,-4.01,-4.01,
93,chr5,2343601,2343603,2,15.56,15.56,4.86,6.503442818765102,6.503442818765102,1.678813841380411
94,chr5,2490301,2490303,2,17.47,17.47,4.955,7.446783334748802,7.446783334748802,1.8179226457302713
95,chr5,2728401,2728403,2,14.9,14.9,4.88,6.071578436439126,6.071578436439126,1.6103592777866378
96,chr5,2739601,2739603,2,0.0,0.0,4.86,-4.01,-4.01,
97,chr5,2748301,2748803,502,0.0,0.0,4.849166666666666,-4.009999999999999,-4.01,
98,chr5,2751001,2751903,902,0.0,0.0,4.8345,-4.01,-4.01,
99,chr5,3233401,3233403,2,0.0,0.0,4.72,-4.01,-4.01,
100,chr5,3276301,3276303,2,17.52,17.52,4.71,8.011513720887555,8.011513720887555,1.8952038099883903
101,chr5,3323601,3324203,602,32.621428571428574,50.08,4.737857142857144,17.22721368880892,27.970163534114764,2.7835133587283343
102,chr5,3392401,3392403,2,0.0,0.0,4.86,-4.01,-4.01,
103,chr5,3499201,3499203,2,0.0,0.0,5.0,-4.01,-4.01,
104,chr5,3508801,3508803,2,16.34,16.34,4.98,6.734786718298107,6.734786718298107,1.7141903360776023
105,chr5,3595701,3596303,602,0.0,0.0,4.964285714285714,-4.009999999999999,-4.01,
106,chr5,3604701,3604703,2,0.0,0.0,4.95,-4.01,-4.01,
107,chr5,3660001,3660003,2,23.76,23.76,4.87,11.385409240771759,11.385409240771759,2.2865411587184234
108,chr5,3789501,3789503,2,0.0,0.0,5.005,-4.01,-4.01,
109,chr5,3856501,3856703,202,0.0,0.0,4.94,-4.01,-4.01,
110,chr5,4072001,4072003,2,16.39,16.39,5.06,6.61255137600912,6.61255137600912,1.6956065644051488
111,chr5,4189801,4190803,1002,0.0,0.0,5.188181818181818,-4.009999999999999,-4.01,
112,chr5,4498601,4498603,2,0.0,0.0,5.245,-4.01,-4.01,
113,chr5,5140301,5140403,102,0.0,0.0,5.28,-4.01,-4.01,
