,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,18,17,308.4117647058824,362,517.0,-5.463822840902842,-7.00956233603063,-0.7453064810489187
1,ENA|FN433596|FN433596.1,5375,5400,25,354.44,363,516.0,-4.248416619532708,-4.8073106536531665,-0.5418296385467024
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,515.0,-5.108229454628219,-6.070258509520034,-0.6827483923221109
3,ENA|FN433596|FN433596.1,10421,10442,21,331.1904761904762,356,513.0,-4.803993195237318,-5.831577754349078,-0.6312976389562128
4,ENA|FN433596|FN433596.1,24150,24250,100,356.72,400,513.0,-4.134602388638292,-5.333392773686145,-0.524166721067874
5,ENA|FN433596|FN433596.1,26043,26046,3,354.3333333333333,358,513.0,-4.197181414279462,-4.284582288079975,-0.5338516347971054
6,ENA|FN433596|FN433596.1,31021,31068,47,352.7659574468085,370,513.0,-4.238278420896299,-4.599225433761826,-0.5402474809015787
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,512.0,-11.727705568767787,-11.727705568767787,-2.9339108095422275
8,ENA|FN433596|FN433596.1,48296,48368,72,765.1805555555555,841,514.0,6.536306921297026,8.520444914564735,0.5740318535748592
9,ENA|FN433596|FN433596.1,50294,50295,1,362.0,362,514.0,-4.014625814839321,-4.014625814839321,-0.5057786621106726
10,ENA|FN433596|FN433596.1,50596,50597,1,362.0,362,514.0,-4.014625814839321,-4.014625814839321,-0.5057786621106726
11,ENA|FN433596|FN433596.1,50916,50955,39,302.5897435897436,357,514.0,-5.569347664848913,-6.579212310625538,-0.7644052718082726
12,ENA|FN433596|FN433596.1,53784,53787,3,348.3333333333333,358,514.0,-4.372272230918351,-4.564180063936368,-0.5612998229467894
13,ENA|FN433596|FN433596.1,53795,53802,7,332.85714285714283,360,514.0,-4.777272527871957,-5.270749812775427,-0.6268652317098398
14,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,514.0,-11.865400801939982,-11.865400801939982,-3.051428238807003
15,ENA|FN433596|FN433596.1,58025,58049,24,350.4166666666667,361,514.0,-4.317752960174596,-4.564180063936368,-0.5526969647725277
16,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,514.0,-12.100924051553003,-12.100924051553003,-3.2777040946306792
17,ENA|FN433596|FN433596.1,60493,60517,24,346.375,366,514.0,-4.423520345417482,-4.982888063248403,-0.5694335537124611
18,ENA|FN433596|FN433596.1,60783,60794,11,346.09090909090907,361,514.1818181818181,-4.434068308545561,-4.721195563678381,-0.5711275502471367
19,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,514.0,-6.502013023252381,-7.4689668091636126,-0.945198810416729
20,ENA|FN433596|FN433596.1,62192,62223,31,298.6774193548387,356,514.0,-5.6717302556649765,-6.60538156058254,-0.7831801884467395
21,ENA|FN433596|FN433596.1,63468,63678,210,355.6666666666667,401,514.0,-4.1803643979003375,-4.747364813635383,-0.5312425890906094
22,ENA|FN433596|FN433596.1,65008,65372,364,328.6730769230769,381,514.0,-4.8867663951371085,-7.730659308733634,-0.6451150757431605
23,ENA|FN433596|FN433596.1,66231,66376,145,158.91724137931035,366,513.0,-9.321042571718426,-13.487894299274119,-1.690683170604347
24,ENA|FN433596|FN433596.1,66581,66582,1,359.0,359,513.0,-4.074820190958741,-4.074820190958741,-0.5149749817840026
25,ENA|FN433596|FN433596.1,68584,74153,5569,56.120667983479976,434,513.0,-12.01639567326592,-13.487894299274119,-3.1923547397961154
26,ENA|FN433596|FN433596.1,74736,74796,60,295.85,359,513.0,-5.730629745109484,-8.007859511981879,-0.7940929307444025
27,ENA|FN433596|FN433596.1,74873,75124,251,199.23505976095618,359,513.0,-8.263898804832552,-13.43545377499381,-1.3644872823789993
28,ENA|FN433596|FN433596.1,87846,87860,14,321.5,350,512.0,-5.04161554020269,-5.895438431866211,-0.6713250726720527
29,ENA|FN433596|FN433596.1,88604,88621,17,366.3529411764706,373,512.0,-3.8632626806670656,-4.0301638070012915,-0.48290961217130235
30,ENA|FN433596|FN433596.1,88899,88909,10,343.2,357,512.0,-4.471524563307357,-4.897122435459634,-0.5770942573878167
31,ENA|FN433596|FN433596.1,93391,93406,15,340.8,359,511.0,-4.517054929277986,-5.011925176214392,-0.5843979555991452
32,ENA|FN433596|FN433596.1,94987,95001,14,353.92857142857144,364,512.0,-4.189669182367004,-4.397964437256346,-0.5326855799837535
33,ENA|FN433596|FN433596.1,97374,97378,4,354.75,361,512.0,-4.168089043346937,-4.240335595718466,-0.5293411259394486
34,ENA|FN433596|FN433596.1,114535,114560,25,333.24,357,512.0,-4.733188440260239,-5.5013663280215095,-0.6195822272347224
35,ENA|FN433596|FN433596.1,115245,115273,28,324.7142857142857,360,512.0,-4.957171517950255,-5.764081063917977,-0.6569729532397564
36,ENA|FN433596|FN433596.1,131990,132024,34,303.61764705882354,359,515.0,-5.557876252709143,-6.670982534746598,-0.7623167858627827
37,ENA|FN433596|FN433596.1,132907,132937,30,316.5,360,515.0,-5.221409343439021,-5.8351925866052925,-0.7023669326422395
38,ENA|FN433596|FN433596.1,141735,141828,93,363.7096774193548,416,517.0,-4.02511506808221,-6.124970822977302,-0.5073769676717044
39,ENA|FN433596|FN433596.1,144290,144316,26,324.0769230769231,362,517.0,-5.056256189559933,-6.1509882204200474,-0.6738279878937723
40,ENA|FN433596|FN433596.1,152274,152309,35,342.62857142857143,359,517.0,-4.5735905811770525,-5.00622273293927,-0.5935188193120414
41,ENA|FN433596|FN433596.1,156761,156764,3,353.6666666666667,364,517.0,-4.28640807035666,-4.459857386641626,-0.547774030121326
42,ENA|FN433596|FN433596.1,158967,158996,29,343.13793103448273,362,517.0,-4.560338369868778,-5.2403793099239735,-0.5913756679333284
43,ENA|FN433596|FN433596.1,164049,164106,57,350.3859649122807,366,517.0,-4.37176339179163,-4.876135745725545,-0.5612192931495837
44,ENA|FN433596|FN433596.1,166647,166692,45,282.24444444444447,347,517.0,-6.144628412156265,-7.217701515572588,-0.8732190965351317
45,ENA|FN433596|FN433596.1,190489,190510,21,318.57142857142856,357,513.0,-5.134867931767834,-6.067560113610464,-0.6873419428569911
46,ENA|FN433596|FN433596.1,196434,196440,6,354.5,358,514.0,-4.210895189516838,-4.35482606428035,-0.535982731954362
47,ENA|FN433596|FN433596.1,202606,202622,16,325.6875,355,514.0,-4.964896703902964,-5.794134811915471,-0.6582800097623291
48,ENA|FN433596|FN433596.1,206452,206474,22,346.8636363636364,365,514.0,-4.4107330982794,-5.035226563162407,-0.5673997565800308
49,ENA|FN433596|FN433596.1,210785,210809,24,334.5416666666667,359,513.0,-4.716124102470015,-5.3596130358263006,-0.616772918254781
50,ENA|FN433596|FN433596.1,217244,217284,40,326.775,355,513.0,-4.919768138425211,-5.752916967928614,-0.6506612118580926
51,ENA|FN433596|FN433596.1,218039,218062,23,317.8695652173913,350,513.0,-5.1532709728972605,-5.805357492208922,-0.69052393521957
52,ENA|FN433596|FN433596.1,220601,220623,22,310.95454545454544,354,513.0,-5.3345846037834255,-6.6706261428340135,-0.7222551195601257
53,ENA|FN433596|FN433596.1,221220,221221,1,361.0,361,513.0,-4.022379666678433,-4.022379666678433,-0.506959988719883
54,ENA|FN433596|FN433596.1,224757,224814,57,304.2280701754386,358,512.0,-5.495374588430889,-7.156469164169254,-0.7509905380484923
55,ENA|FN433596|FN433596.1,229475,229517,42,358.3095238095238,372,513.0,-4.092924657674564,-4.415683598780747,-0.5177524351718581
56,ENA|FN433596|FN433596.1,231170,231222,52,286.11538461538464,358,513.0,-5.985873912327677,-8.06030003626219,-0.8423617514093236
57,ENA|FN433596|FN433596.1,232115,232139,24,325.0416666666667,355,513.0,-4.96521659280148,-5.464494084386918,-0.6583341586440139
58,ENA|FN433596|FN433596.1,236823,236859,36,316.4166666666667,362,513.0,-5.19136635376031,-6.277322210731699,-0.6971332327091209
59,ENA|FN433596|FN433596.1,240530,240540,10,360.7,365,512.0,-4.011773775488538,-4.187792648539172,-0.5053443870997921
60,ENA|FN433596|FN433596.1,243236,243273,37,339.56756756756755,365,512.0,-4.566953916022182,-5.186108644945748,-0.5924451379769853
61,ENA|FN433596|FN433596.1,246138,246151,13,344.0769230769231,360,512.0,-4.4484865018518205,-4.975936856228574,-0.5734126751364935
62,ENA|FN433596|FN433596.1,253725,253756,31,315.19354838709677,356,511.0,-5.1910906225142925,-6.222777908080068,-0.697085286207437
63,ENA|FN433596|FN433596.1,255904,255907,3,355.6666666666667,359,511.0,-4.125721365211253,-4.222238611954169,-0.5227975208343525
64,ENA|FN433596|FN433596.1,269389,269448,59,322.06779661016947,363,511.0,-5.010140573809284,-6.196455022604726,-0.6659588775501166
65,ENA|FN433596|FN433596.1,271116,271149,33,297.7878787878788,354,510.0,-5.633888195036759,-7.184389043944918,-0.7762122156910289
66,ENA|FN433596|FN433596.1,274315,274355,40,319.125,364,510.0,-5.0711323134710575,-6.894269555205916,-0.6763756144517391
