,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,18,17,308.4117647058824,362,516.0,-5.42450347513888,-6.968496902800547,-0.7425132661572382
1,ENA|FN433596|FN433596.1,5375,5400,25,354.44,363,516.0,-4.228321319419374,-4.785504214977912,-0.5418296385467024
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,516.0,-5.1016916479363505,-6.058916616207783,-0.6855470256747843
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,517.0,-4.778560820644851,-5.86569049729855,-0.630691830763429
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,516.0,-4.166123353155221,-5.357240395121937,-0.5321206757589009
5,ENA|FN433596|FN433596.1,26043,26046,3,354.3333333333333,358,516.0,-4.231093373626133,-4.317720067587349,-0.5422638746133057
6,ENA|FN433596|FN433596.1,31021,31068,47,352.7659574468085,370,516.0,-4.271826350999386,-4.629576165847726,-0.5486597207177787
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,516.0,-11.69831439308292,-11.69831439308292,-2.9451380649654815
8,ENA|FN433596|FN433596.1,48296,48368,72,765.1805555555555,841,516.0,6.446007601651867,8.416403944711352,0.5684291473454831
9,ENA|FN433596|FN433596.1,50294,50295,1,362.0,362,516.0,-4.031851977515337,-4.031851977515337,-0.5113813683400487
10,ENA|FN433596|FN433596.1,50596,50597,1,362.0,362,516.0,-4.031851977515337,-4.031851977515337,-0.5113813683400487
11,ENA|FN433596|FN433596.1,50916,50956,40,304.1,363,516.0,-5.536557651621652,-6.578676779975076,-0.7628252492798185
12,ENA|FN433596|FN433596.1,53784,53787,3,348.3333333333333,358,516.0,-4.387021422756321,-4.577600149470996,-0.5669025291761653
13,ENA|FN433596|FN433596.1,53795,53802,7,332.85714285714283,360,516.0,-4.789216787576251,-5.279276370556842,-0.6324679379392157
14,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,516.0,-11.828254434024744,-11.828254434024744,-3.057030945036379
15,ENA|FN433596|FN433596.1,58025,58049,24,350.4166666666667,361,516.0,-4.3328797390305605,-4.577600149470996,-0.5582996710019036
16,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,516.0,-12.062146507720028,-12.062146507720028,-3.2833068008600548
17,ENA|FN433596|FN433596.1,60492,60518,26,347.65384615384613,366,516.0,-4.4046799411407225,-4.9934082804848305,-0.5697195152487271
18,ENA|FN433596|FN433596.1,60783,60794,11,346.09090909090907,361,516.0,-4.4452975623302295,-4.733528198601183,-0.5762200194982893
19,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,516.0,-6.502012155819402,-7.462269058379476,-0.950801516646105
