,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,20,19,314.89473684210526,373,528.0,-5.570915006527066,-7.29119106986285,-0.7456682851470834
1,ENA|FN433596|FN433596.1,5375,5402,27,355.4074074074074,370,521.0,-4.3886119406616695,-4.981448841459318,-0.5518096221485422
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,518.0,-5.254184272044054,-6.23433440822051,-0.6911280579380841
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,515.8260869565217,-4.868458110304821,-5.991333911447731,-0.627412286846112
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,522.0,-4.368971789701927,-5.579269694543522,-0.5487994169055312
5,ENA|FN433596|FN433596.1,26042,26050,8,364.875,375,527.0,-4.248033862436354,-4.610947858653354,-0.5304006561349468
6,ENA|FN433596|FN433596.1,31015,31069,54,354.74074074074076,372,518.0,-4.351894227127469,-4.770761806690058,-0.5461870696140212
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,532.0,-12.055711937657184,-12.055711937657184,-2.989193245043417
8,ENA|FN433596|FN433596.1,48288,48378,90,742.7111111111111,841,488.0,7.187147407772883,9.963444540893303,0.605920013698359
9,ENA|FN433596|FN433596.1,50916,50954,38,301.1578947368421,351,496.86842105263156,-5.436597515375444,-6.469705366930144,-0.7223437738346685
10,ENA|FN433596|FN433596.1,53784,53787,3,348.3333333333333,358,512.0,-4.413773442258991,-4.611203287986276,-0.5556752737529111
11,ENA|FN433596|FN433596.1,53795,53802,7,332.85714285714283,360,512.0,-4.830427337462678,-5.338104083618553,-0.6212406825159615
12,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,511.0,-12.119245013228635,-12.119245013228635,-3.0429831705507464
13,ENA|FN433596|FN433596.1,58025,58049,24,350.4166666666667,361,506.0,-4.245819737710178,-4.502343748543762,-0.5300659902729596
14,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,492.0,-12.306808549544606,-12.306808549544606,-3.2145940507760407
15,ENA|FN433596|FN433596.1,60495,60505,10,332.1,338,483.0,-4.31398831808593,-4.5166130993360225,-0.540405466220427
16,ENA|FN433596|FN433596.1,60791,60794,3,336.3333333333333,337,480.0,-4.133183752422336,-4.171473177048234,-0.5131426372233177
17,ENA|FN433596|FN433596.1,61144,61150,6,619.5,623,477.0,4.1104210032373265,4.211562879607621,0.3771150161350901
18,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,472.0,-5.995737119817697,-7.07481747230433,-0.8222173105846922
19,ENA|FN433596|FN433596.1,62192,62219,27,291.55555555555554,333,471.0,-5.259083877077381,-6.0947851194430465,-0.6919562464370117
20,ENA|FN433596|FN433596.1,65029,65353,324,325.94444444444446,381,457.43518518518516,-3.9704768077005386,-7.126806651950967,-0.48894125436583663
21,ENA|FN433596|FN433596.1,66258,66367,109,99.65137614678899,309,434.48623853211006,-10.631028900152115,-13.791691114305026,-2.124348849959673
22,ENA|FN433596|FN433596.1,67115,68780,1665,490.4600600600601,594,360.6228228228228,4.999622445508887,8.001194812434953,0.4436449534972288
23,ENA|FN433596|FN433596.1,68863,68887,24,185.0,192,86.20833333333333,18.87702456406264,41.345080346987636,1.1016260313774588
24,ENA|FN433596|FN433596.1,68887,68914,27,185.07407407407408,194,21.48148148148148,-13.791691114305026,-13.791691114305026,3.1069374127209533
25,ENA|FN433596|FN433596.1,68978,73436,4458,0.0,0,0.0,-4.010000000000041,-4.01,
26,ENA|FN433596|FN433596.1,73438,73483,45,75.17777777777778,157,10.755555555555556,-13.791691114305035,-13.791691114305026,2.8052242245193937
27,ENA|FN433596|FN433596.1,73483,73537,54,203.14814814814815,230,101.92592592592592,16.34954867960743,37.49832884968816,0.9950111505884573
28,ENA|FN433596|FN433596.1,73597,73961,364,339.6456043956044,403,242.6510989010989,5.595603263710258,8.742467656831979,0.48514678963402813
29,ENA|FN433596|FN433596.1,74190,74522,332,524.4397590361446,604,386.8975903614458,4.888971092194271,6.91888722065814,0.438825320323692
30,ENA|FN433596|FN433596.1,74742,74790,48,282.7291666666667,338,473.5208333333333,-5.563050714045115,-7.688097239617437,-0.7440071799183907
31,ENA|FN433596|FN433596.1,74877,75121,244,194.78688524590163,350,488.62295081967216,-8.302359665920417,-13.735082519375569,-1.3268250833107365
32,ENA|FN433596|FN433596.1,87846,87860,14,321.5,350,506.0,-5.033552762128351,-5.918901118102664,-0.6543186473663628
33,ENA|FN433596|FN433596.1,88899,88908,9,341.6666666666667,354,500.0,-4.372492656334195,-4.776828980383675,-0.5493385909904348
34,ENA|FN433596|FN433596.1,90235,90238,3,650.0,651,500.0,4.127759610615091,4.155327996345737,0.37851162325372983
35,ENA|FN433596|FN433596.1,93391,93406,15,340.8,359,507.0,-4.5261034841233,-5.03723331818262,-0.5730604116648647
36,ENA|FN433596|FN433596.1,94987,95001,14,353.92857142857144,364,508.0,-4.188109049108697,-4.403244792647909,-0.5213702667559195
37,ENA|FN433596|FN433596.1,97375,97378,3,352.6666666666667,354,506.0,-4.184526389988879,-4.202687381906302,-0.5208321633014404
38,ENA|FN433596|FN433596.1,114535,114562,27,335.962962962963,373,536.0,-5.151806268993636,-5.973790683226216,-0.6739308036755232
39,ENA|FN433596|FN433596.1,115245,115274,29,326.3103448275862,371,532.0,-5.336945386760748,-6.174110846626434,-0.7051815206476387
40,ENA|FN433596|FN433596.1,131990,132024,34,303.61764705882354,359,513.1764705882352,-5.636781526818021,-6.778680709140608,-0.757199377182613
41,ENA|FN433596|FN433596.1,132907,132937,30,316.5,360,510.0,-5.237383189060355,-5.872537174031129,-0.6882917474305166
42,ENA|FN433596|FN433596.1,141735,141800,65,357.2769230769231,416,504.81538461538463,-4.0367446856155595,-6.051757422069994,-0.49871314655142057
43,ENA|FN433596|FN433596.1,144291,144316,25,322.56,361,509.0,-5.056466653325378,-6.154869133909873,-0.6580981123505034
44,ENA|FN433596|FN433596.1,152273,152309,36,343.25,365,515.0,-4.6044596560095385,-5.066163203440264,-0.58531271192348
45,ENA|FN433596|FN433596.1,156761,156764,3,353.6666666666667,364,518.0,-4.380475779615272,-4.55787851919472,-0.5505618474929452
46,ENA|FN433596|FN433596.1,158967,158997,30,343.96666666666664,368,519.1333333333333,-4.658704828531125,-5.372444219685674,-0.5938363634238564
47,ENA|FN433596|FN433596.1,164049,164103,54,349.9074074074074,366,502.0,-4.183740539187674,-4.702910559679593,-0.5207141579669167
48,ENA|FN433596|FN433596.1,166647,166692,45,282.24444444444447,347,505.0,-6.087707238288763,-7.213492142932981,-0.8393382038593542
49,ENA|FN433596|FN433596.1,190489,190511,22,320.54545454545456,362,521.0,-5.310961042218221,-6.304308041586301,-0.7007544215956236
50,ENA|FN433596|FN433596.1,190833,190834,1,366.0,366,519.0,-4.071046434712967,-4.071046434712967,-0.5038908900738384
51,ENA|FN433596|FN433596.1,196427,196440,13,363.0769230769231,374,520.0,-4.167225089996544,-4.540377056616979,-0.518236386920343
52,ENA|FN433596|FN433596.1,202606,202622,16,325.6875,355,510.4375,-4.997002119551597,-5.845509344883437,-0.6482459729347507
53,ENA|FN433596|FN433596.1,206452,206479,27,351.0,372,521.0,-4.505219529413604,-5.246020681484714,-0.5698123419739475
54,ENA|FN433596|FN433596.1,210785,210809,24,334.5416666666667,359,518.0,-4.889399888783815,-5.54246372386066,-0.6307661903342809
55,ENA|FN433596|FN433596.1,217244,217284,40,326.775,355,513.0,-5.011321477724173,-5.865108472452523,-0.6506612118580926
56,ENA|FN433596|FN433596.1,218038,218062,24,319.75,363,514.0,-5.2167968172484445,-5.9341648311538835,-0.6848240003122411
57,ENA|FN433596|FN433596.1,220601,220624,23,313.2173913043478,363,512.0,-5.359173671897749,-6.791905674883106,-0.7089794901507369
58,ENA|FN433596|FN433596.1,221220,221221,1,361.0,361,511.0,-4.053738816102163,-4.053738816102163,-0.5013244540504502
59,ENA|FN433596|FN433596.1,224757,224815,58,305.2758620689655,365,515.0,-5.620853522292574,-7.341224161794574,-0.7544589110449893
60,ENA|FN433596|FN433596.1,229475,229516,41,358.2439024390244,372,508.0,-4.071015830750836,-4.403244792647909,-0.5038863479764415
61,ENA|FN433596|FN433596.1,231170,231222,52,286.11538461538464,358,509.0,-6.043420695297996,-8.185938809546883,-0.8310685818779648
62,ENA|FN433596|FN433596.1,232115,232139,24,325.0416666666667,355,509.1666666666667,-4.991982182368685,-5.521175395111126,-0.6475133070218956
63,ENA|FN433596|FN433596.1,236823,236859,36,316.4166666666667,362,519.0,-5.3879370504591595,-6.487928035376566,-0.7139089454599477
64,ENA|FN433596|FN433596.1,240534,240535,1,354.0,354,503.0,-4.090688580856913,-4.090688580856913,-0.5068090397225297
65,ENA|FN433596|FN433596.1,243236,243272,36,338.97222222222223,365,503.0,-4.502509231405834,-5.132039135294846,-0.5693913464456157
66,ENA|FN433596|FN433596.1,246138,246151,13,344.0769230769231,360,510.0,-4.49203882371822,-5.0346744704526625,-0.5677661119953514
67,ENA|FN433596|FN433596.1,253725,253756,31,315.19354838709677,356,505.83870967741933,-5.202266404911768,-6.273040460492391,-0.682439439563989
68,ENA|FN433596|FN433596.1,255904,255907,3,355.6666666666667,359,508.0,-4.140947159383885,-4.240439365104722,-0.5143027266688971
69,ENA|FN433596|FN433596.1,269388,269448,60,322.73333333333335,363,510.46666666666664,-5.0764953198523886,-6.319633533689533,-0.6614741631106968
70,ENA|FN433596|FN433596.1,271116,271149,33,297.7878787878788,354,505.0,-5.66344249219097,-7.268083005765944,-0.7619983564713279
71,ENA|FN433596|FN433596.1,274316,274345,29,304.48275862068965,351,496.0,-5.329898636496103,-6.844013258799398,-0.7039795829786191
72,ENA|FN433596|FN433596.1,276733,276752,19,311.2631578947368,351,495.0,-5.123991315738178,-5.994571917758589,-0.6692937002902333
73,ENA|FN433596|FN433596.1,291957,291962,5,346.8,362,517.0,-4.54535052302055,-4.806636964181415,-0.5760603819804617
74,ENA|FN433596|FN433596.1,293606,293629,23,348.04347826086956,368,519.0,-4.5479561820011005,-4.89437972724672,-0.5764669970112744
75,ENA|FN433596|FN433596.1,295437,295463,26,315.1923076923077,363,515.0,-5.355435660135994,-6.565026893650162,-0.7083401062248518
76,ENA|FN433596|FN433596.1,295733,295734,1,364.0,364,515.0,-4.0490771279406905,-4.0490771279406905,-0.5006339818718843
77,ENA|FN433596|FN433596.1,300588,300652,64,355.15625,373,513.859375,-4.264572329068748,-4.727377518041933,-0.5329197252786134
78,ENA|FN433596|FN433596.1,300806,300835,29,349.41379310344826,369,513.1034482758621,-4.404965494637308,-4.763447834093363,-0.5543131613525143
79,ENA|FN433596|FN433596.1,307695,307733,38,291.55263157894734,356,503.0,-5.801993889500413,-7.351760053965176,-0.786802055322343
80,ENA|FN433596|FN433596.1,318693,318799,106,337.25471698113205,373,504.83962264150944,-4.5837977371767815,-7.063692215754433,-0.5819865241203439
81,ENA|FN433596|FN433596.1,325374,325402,28,316.0,363,510.25,-5.254578766970019,-6.535433030602616,-0.6912797188556163
82,ENA|FN433596|FN433596.1,340178,340192,14,343.2142857142857,365,518.0,-4.658617932027335,-5.276359614491487,-0.5938424940830451
83,ENA|FN433596|FN433596.1,359634,359642,8,355.5,360,512.0,-4.220830638480054,-4.341980771085433,-0.5262942503805847
84,ENA|FN433596|FN433596.1,361803,361829,26,330.3076923076923,359,507.53846153846155,-4.82055051668865,-5.515748547526353,-0.6197065867061575
85,ENA|FN433596|FN433596.1,366709,366727,18,314.27777777777777,347,494.0,-5.022327749580201,-6.146207622202703,-0.6524707773832152
86,ENA|FN433596|FN433596.1,367515,367536,21,321.57142857142856,347,498.0,-4.890882697826986,-5.82010969821452,-0.6310065126715294
87,ENA|FN433596|FN433596.1,368115,368146,31,358.0967741935484,366,500.0,-3.9195411144371253,-4.197892880040103,-0.481578572252192
88,ENA|FN433596|FN433596.1,374547,374589,42,289.1904761904762,354,508.0,-5.944727928036976,-7.279474012577546,-0.812808455700853
89,ENA|FN433596|FN433596.1,378093,378111,18,339.94444444444446,358,505.0,-4.512760845557781,-5.057153061030941,-0.570984395246712
90,ENA|FN433596|FN433596.1,380749,380750,1,66.0,66,496.0,-11.95750416045154,-11.95750416045154,-2.909802191028422
91,ENA|FN433596|FN433596.1,383272,383331,59,543.4915254237288,562,430.864406779661,3.5958157414942558,4.057885821896863,0.33502361574699985
92,ENA|FN433596|FN433596.1,388830,388832,2,195.5,196,276.0,-4.027887834701116,-4.052859198587571,-0.4974996594708167
93,ENA|FN433596|FN433596.1,389298,389307,9,193.77777777777777,197,278.0,-4.183524704583363,-4.420423302988198,-0.5206817493888936
94,ENA|FN433596|FN433596.1,389899,390601,702,526.6851851851852,592,344.01851851851853,7.481885278264376,12.003808074177556,0.6144546520517833
95,ENA|FN433596|FN433596.1,390701,390707,6,571.8333333333334,576,439.3333333333333,4.1497032806610985,4.294174695321726,0.380278755549603
96,ENA|FN433596|FN433596.1,391422,391894,472,303.90466101694915,357,490.13347457627117,-5.2436178863321,-6.560639119381397,-0.6895558798590693
97,ENA|FN433596|FN433596.1,392262,392263,1,647.0,647,501.0,4.009452166860819,4.009452166860819,0.36895510879729904
98,ENA|FN433596|FN433596.1,397529,397552,23,352.3478260869565,361,498.0,-4.0390196475179705,-4.187042672001534,-0.49914542932395584
99,ENA|FN433596|FN433596.1,399788,399813,25,302.04,343,488.0,-5.260179612169352,-6.136944666553842,-0.6921415254554752
100,ENA|FN433596|FN433596.1,403548,403599,51,294.921568627451,347,489.03921568627453,-5.478910642791321,-6.321729745571612,-0.7296188229423215
101,ENA|FN433596|FN433596.1,405705,405710,5,328.4,340,488.0,-4.5156072270670595,-4.865861308071172,-0.5714270206724439
102,ENA|FN433596|FN433596.1,412571,412585,14,332.0,346,490.0,-4.45219717290239,-4.846031254768767,-0.5615985076556458
103,ENA|FN433596|FN433596.1,413323,413324,1,640.0,640,494.0,4.066372516882883,4.066372516882883,0.37356086330268473
104,ENA|FN433596|FN433596.1,421275,421288,13,343.2307692307692,349,486.0,-4.05679580486027,-4.2051536894506425,-0.5017774235027326
105,ENA|FN433596|FN433596.1,426070,426094,24,322.8333333333333,350,492.0,-4.746981906943586,-5.582812029874766,-0.6078687674571424
106,ENA|FN433596|FN433596.1,428318,428347,29,346.1034482758621,373,491.0,-4.075282392537441,-4.6677345333884706,-0.504519709197534
107,ENA|FN433596|FN433596.1,429326,429342,16,334.5625,355,498.0,-4.531301504857875,-5.211169451152052,-0.573869994753087
108,ENA|FN433596|FN433596.1,431054,431080,26,316.8076923076923,349,496.0,-4.987379961105048,-5.843547647606587,-0.6467327551459213
109,ENA|FN433596|FN433596.1,432760,432761,1,646.0,646,500.0,4.017486067692506,4.017486067692506,0.36960607003183793
110,ENA|FN433596|FN433596.1,440295,440356,61,308.0327868852459,359,498.0,-5.2656201438849095,-6.373691740998583,-0.6930618233235493
111,ENA|FN433596|FN433596.1,442124,442153,29,306.8965517241379,354,502.0,-5.364756336081632,-6.3778822026770285,-0.7099349283372218
112,ENA|FN433596|FN433596.1,442303,442340,37,321.72972972972974,352,503.0,-4.975021839746594,-5.871946108184956,-0.6447091443264455
113,ENA|FN433596|FN433596.1,457233,457261,28,333.0,349,492.2142857142857,-4.466337075306109,-4.910412377907783,-0.5637643529702137
114,ENA|FN433596|FN433596.1,465004,465042,38,307.07894736842104,353,507.0,-5.442903273266095,-6.940376317339666,-0.7233761394029052
115,ENA|FN433596|FN433596.1,476307,476337,30,339.3333333333333,352,478.03333333333336,-4.006940210608518,-4.361919007692734,-0.49440806546721755
116,ENA|FN433596|FN433596.1,476776,476880,104,312.15384615384613,336,475.0,-4.733188337384961,-5.7243108689158895,-0.6056702716027433
117,ENA|FN433596|FN433596.1,482532,482561,29,307.0344827586207,343,482.0,-5.011146453206336,-5.812874082302612,-0.6506324540155743
118,ENA|FN433596|FN433596.1,483892,483933,41,307.8048780487805,345,486.2439024390244,-5.066295533379435,-6.927957218403367,-0.6596640631540904
119,ENA|FN433596|FN433596.1,485881,485909,28,320.7857142857143,343,486.5357142857143,-4.703694536168096,-5.424742770127385,-0.6009358153659172
120,ENA|FN433596|FN433596.1,488993,489020,27,341.51851851851853,364,499.77777777777777,-4.372588827500923,-5.034999454370269,-0.5493229451508964
121,ENA|FN433596|FN433596.1,493393,493399,6,346.8333333333333,352,496.0,-4.152946036100218,-4.3150585193953495,-0.5160975613726968
122,ENA|FN433596|FN433596.1,494411,494438,27,324.55555555555554,348,492.0,-4.698731005992251,-5.218595551725984,-0.6001928639523735
123,ENA|FN433596|FN433596.1,499745,499773,28,283.25,331,470.0,-5.484515307703353,-6.723626262086126,-0.730584800744484
124,ENA|FN433596|FN433596.1,503025,503035,10,301.7,323,460.0,-4.751058532852854,-5.521175395111126,-0.6085191646850354
125,ENA|FN433596|FN433596.1,503036,503040,4,306.25,319,460.0,-4.614714886032809,-4.89189702517246,-0.5869240170544423
126,ENA|FN433596|FN433596.1,505254,505257,3,332.3333333333333,335,473.0,-4.106814238528284,-4.174812371056305,-0.5092091796623556
127,ENA|FN433596|FN433596.1,508411,508438,27,311.55555555555554,339,478.0,-4.807293905014892,-5.400059056127116,-0.6175211754124377
128,ENA|FN433596|FN433596.1,509130,509134,4,341.75,346,482.0,-4.018355197864794,-4.125597362273429,-0.49609180862390156
129,ENA|FN433596|FN433596.1,509389,509402,13,330.9230769230769,342,485.0,-4.386520978441385,-4.61170287616197,-0.5514888457925212
130,ENA|FN433596|FN433596.1,511708,511709,1,351.0,351,495.0,-4.0174452643485985,-4.0174452643485985,-0.4959574946624113
131,ENA|FN433596|FN433596.1,517588,517648,60,318.8,353,506.0833333333333,-5.10861192680007,-5.483037312084541,-0.6667233340258072
132,ENA|FN433596|FN433596.1,526887,526890,3,346.6666666666667,348,491.0,-4.059470761327366,-4.106260282255143,-0.5021739020073945
133,ENA|FN433596|FN433596.1,531510,532605,1095,13.175342465753424,342,482.027397260274,-13.415144823142926,-13.791691114305026,-5.19320278071548
134,ENA|FN433596|FN433596.1,540537,540659,122,1094.0901639344263,1350,504.0,16.131225218483017,23.130254060667742,1.1182359966427415
135,ENA|FN433596|FN433596.1,540766,540779,13,652.8461538461538,659,503.0,4.098880050704566,4.267519816605445,0.37618465417078967
136,ENA|FN433596|FN433596.1,541551,541651,100,734.53,809,498.0,6.5394397800038595,8.600702516310319,0.5606756728821631
137,ENA|FN433596|FN433596.1,548205,548230,25,276.52,325,464.0,-5.577025142065453,-6.869887369433695,-0.746740974595117
138,ENA|FN433596|FN433596.1,548696,548726,30,288.9,315,463.0,-5.190712024041824,-5.932021748332422,-0.6804419895829834
139,ENA|FN433596|FN433596.1,550276,550303,27,287.6296296296296,324,467.0,-5.301878933156662,-6.324023459215603,-0.6992102499646529
140,ENA|FN433596|FN433596.1,551688,551732,44,264.5681818181818,329,465.0,-5.948983922456201,-7.8630060109402224,-0.8135911492878178
141,ENA|FN433596|FN433596.1,555080,555126,46,290.69565217391306,336,475.0,-5.355891251828989,-6.594891470936299,-0.7084180196579195
142,ENA|FN433596|FN433596.1,555262,555263,1,335.0,335,476.0,-4.090631009508259,-4.090631009508259,-0.5068004779628086
143,ENA|FN433596|FN433596.1,555768,555801,33,300.8484848484849,340,482.0,-5.188053067849073,-6.613615576553751,-0.6799960554580582
144,ENA|FN433596|FN433596.1,557028,557083,55,266.58181818181816,339,478.0,-6.104211624332859,-7.620525270833985,-0.8424322313028513
145,ENA|FN433596|FN433596.1,560397,560410,13,310.46153846153845,334,479.0,-4.857533027835732,-5.331247059179743,-0.6256111047709152
146,ENA|FN433596|FN433596.1,562846,562873,27,288.0740740740741,342,488.0,-5.654665301730375,-7.4080280250365105,-0.7604413202921463
147,ENA|FN433596|FN433596.1,570333,570373,40,311.875,341,469.0,-4.625496764896365,-5.650494048858294,-0.5886200122907537
148,ENA|FN433596|FN433596.1,573790,573822,32,262.96875,329,466.0,-6.013124660328737,-7.461611128942028,-0.8254385884369689
149,ENA|FN433596|FN433596.1,577309,577345,36,291.25,326,469.19444444444446,-5.2350738544017075,-5.843784164299541,-0.6879278812894005
150,ENA|FN433596|FN433596.1,582229,582267,38,279.63157894736844,318,457.7368421052632,-5.370505422092015,-6.086989425390768,-0.7109911213094826
151,ENA|FN433596|FN433596.1,582564,582565,1,67.0,67,455.0,-11.761930846224471,-11.761930846224471,-2.763633544628286
152,ENA|FN433596|FN433596.1,582991,583375,384,266.0963541666667,346,441.5520833333333,-5.482885833653728,-10.088939531972168,-0.730634877316878
153,ENA|FN433596|FN433596.1,583797,583879,82,240.3780487804878,300,422.5,-5.950301111949026,-7.716193785039366,-0.8136461856181176
154,ENA|FN433596|FN433596.1,584498,584537,39,265.35897435897436,284,400.0,-4.647292911533907,-5.417793948621203,-0.5920546589224197
155,ENA|FN433596|FN433596.1,584760,584853,93,545.1397849462365,576,400.0,4.994088721344275,6.057546611760333,0.4466262137257958
156,ENA|FN433596|FN433596.1,584930,585325,395,573.1645569620254,686,400.0,5.959835877525133,9.848199649724206,0.518949399767417
157,ENA|FN433596|FN433596.1,585662,585755,93,215.04301075268816,282,398.16129032258067,-6.347672037146911,-8.492742600751145,-0.8887277253704085
158,ENA|FN433596|FN433596.1,586786,586830,44,292.75,313,401.0,-3.7285428317031393,-5.026181935608249,-0.4539330659537052
159,ENA|FN433596|FN433596.1,587078,587201,123,266.739837398374,304,405.780487804878,-4.728395510955384,-7.8986946559113385,-0.6052661874941438
160,ENA|FN433596|FN433596.1,587315,587456,141,309.9645390070922,335,414.1985815602837,-3.476987499582442,-4.391868027831639,-0.4182194372578882
161,ENA|FN433596|FN433596.1,587857,588466,609,158.25944170771757,331,441.60919540229884,-8.82820400162577,-13.791691114305026,-1.480478639983142
162,ENA|FN433596|FN433596.1,589630,589663,33,266.45454545454544,323,454.8787878787879,-5.717655664935993,-7.05140297311176,-0.7715927154881079
163,ENA|FN433596|FN433596.1,595034,595057,23,319.39130434782606,344,485.0,-4.714265673815204,-5.862227589717061,-0.6026597123998453
164,ENA|FN433596|FN433596.1,597433,597440,7,333.2857142857143,339,481.0,-4.240600542639166,-4.50670465200834,-0.5292774138434468
165,ENA|FN433596|FN433596.1,598656,598674,18,108.33333333333333,340,481.0,-10.687143171664676,-13.791691114305026,-2.1505596765753814
166,ENA|FN433596|FN433596.1,617963,617993,30,279.53333333333336,331,473.0,-5.64551483744808,-7.205586278019537,-0.7588198541015239
167,ENA|FN433596|FN433596.1,625294,625297,3,593.0,594,458.0,4.0555280322815195,4.085624523253841,0.3726845064490598
168,ENA|FN433596|FN433596.1,626566,626569,3,308.6666666666667,312,443.0,-4.187355077217553,-4.3014454621073615,-0.5212570060159378
169,ENA|FN433596|FN433596.1,626719,627041,322,296.77329192546586,359,436.33850931677017,-4.4120263891499185,-5.991091060974416,-0.5560865426047161
170,ENA|FN433596|FN433596.1,627178,627235,57,609.4035087719299,655,422.140350877193,6.106544959008415,7.6032053946681355,0.5296750687610303
171,ENA|FN433596|FN433596.1,627359,627374,15,276.6666666666667,292,413.0,-4.5577281778899925,-4.84698484818733,-0.5779929459063144
172,ENA|FN433596|FN433596.1,628102,628159,57,247.2982456140351,279,391.0,-5.073515378243854,-6.212147722886916,-0.6609166025516804
173,ENA|FN433596|FN433596.1,628641,628950,309,218.48867313915858,324,391.0,-6.089159120855631,-13.54491528295653,-0.8396101178732837
174,ENA|FN433596|FN433596.1,629312,629377,65,555.5076923076923,598,391.0,5.792004969940061,7.29001562089511,0.5066382817186863
175,ENA|FN433596|FN433596.1,629517,629592,75,536.24,570,391.0,5.11274771459752,6.302912295501125,0.4557102314246791
176,ENA|FN433596|FN433596.1,629925,630022,97,165.7835051546392,274,391.0,-7.947210784533045,-11.359186491012702,-1.237868136377018
177,ENA|FN433596|FN433596.1,631051,631102,51,289.6666666666667,308,410.62745098039215,-4.0675731536208115,-5.373607393633214,-0.5034364003960923
178,ENA|FN433596|FN433596.1,631336,631751,415,303.1686746987952,349,427.2819277108434,-4.016122012846523,-7.600209685436465,-0.4950676053207639
179,ENA|FN433596|FN433596.1,632066,632145,79,623.3037974683544,665,445.55696202531647,5.491588519734875,6.760973135560233,0.4843256181484602
180,ENA|FN433596|FN433596.1,632240,632393,153,670.7712418300654,811,449.52287581699346,6.779395279468263,11.105815375176238,0.577426302077548
181,ENA|FN433596|FN433596.1,632478,632479,1,586.0,586,454.0,4.000240645781705,4.000240645781705,0.368208367131333
182,ENA|FN433596|FN433596.1,636512,636542,30,305.1,335,477.93333333333334,-4.992224944118809,-5.65959406823571,-0.6475272115591069
183,ENA|FN433596|FN433596.1,647855,647863,8,325.125,338,477.0,-4.396333241478623,-4.7756152778672325,-0.5529947720625203
184,ENA|FN433596|FN433596.1,649948,649966,18,297.8888888888889,334,472.8333333333333,-5.107210694651921,-6.127330176503774,-0.6665574320129536
185,ENA|FN433596|FN433596.1,655052,655056,4,338.0,339,477.0,-4.02427562483075,-4.082070982756633,-0.49696601972332716
186,ENA|FN433596|FN433596.1,657272,657301,29,288.7931034482759,329,466.0,-5.249245114077002,-6.248838795297715,-0.6902936646619929
187,ENA|FN433596|FN433596.1,659222,659237,15,316.8,331,470.0,-4.500558561678687,-4.905285926660517,-0.5690884213727523
188,ENA|FN433596|FN433596.1,659315,659340,25,297.84,334,470.0,-5.056618767479809,-6.195721003414175,-0.6581232354882116
189,ENA|FN433596|FN433596.1,676479,676498,19,312.2631578947368,332,469.0,-4.614088570262568,-5.0626819863711665,-0.5868255584989703
190,ENA|FN433596|FN433596.1,679706,679707,1,337.0,337,476.0,-4.032714232763204,-4.032714232763204,-0.498212982126085
191,ENA|FN433596|FN433596.1,684340,684390,50,294.1,340,481.0,-5.363559884177075,-6.226146589470689,-0.7097301097703402
