,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,19,18,311.6666666666667,367,521.0,-5.444403028986565,-7.069823522253757,-0.7412795082246653
1,ENA|FN433596|FN433596.1,5375,5401,26,354.84615384615387,365,519.0,-4.288964837508081,-4.857784355085129,-0.5485408694333169
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,520.0,-5.190638909934904,-6.14784298632237,-0.6966875832799848
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,520.0,-4.8507307144048255,-5.93994345841921,-0.6390391734769487
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,520.7549019607843,-4.268300412187941,-5.461694736361746,-0.5453541247915195
5,ENA|FN433596|FN433596.1,26042,26046,4,357.0,365,522.0,-4.286305834177979,-4.441633067668845,-0.5481257325407847
6,ENA|FN433596|FN433596.1,31015,31069,54,354.74074074074076,372,522.0925925925926,-4.346457875559243,-4.752287534650579,-0.5575406616928735
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,520.0,-11.7871176806956,-11.7871176806956,-2.9562786225706823
8,ENA|FN433596|FN433596.1,48293,48372,79,756.2911392405064,841,509.6835443037975,6.52302158769736,8.755699641402233,0.5693399413090988
9,ENA|FN433596|FN433596.1,50916,50954,38,301.1578947368421,351,505.0,-5.469488169248037,-6.463809100511827,-0.7457633087595597
10,ENA|FN433596|FN433596.1,53785,53787,2,343.5,346,495.0,-4.150747521313223,-4.218997366331936,-0.5271184261488717
11,ENA|FN433596|FN433596.1,53795,53800,5,323.8,342,495.0,-4.68855630006069,-4.956095692534051,-0.6123255395517684
12,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,494.0,-11.832253762411417,-11.832253762411417,-2.9941709211978025
13,ENA|FN433596|FN433596.1,58027,58029,2,341.5,342,486.0,-4.032700567151224,-4.04660331335874,-0.5090707353156902
14,ENA|FN433596|FN433596.1,58552,58553,1,633.0,633,485.0,4.108890939250565,4.108890939250565,0.38422075235385134
15,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,480.0,-12.036163990162928,-12.036163990162928,-3.1789701410453195
16,ENA|FN433596|FN433596.1,60495,60504,9,331.44444444444446,336,477.0,-4.13841390152158,-4.320985813982543,-0.5252221951126115
17,ENA|FN433596|FN433596.1,61144,61150,6,619.5,623,474.0,4.13331499640766,4.233097997669198,0.38621722324234253
18,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,471.0,-5.869209064902264,-6.9293421671133375,-0.8191575108356342
19,ENA|FN433596|FN433596.1,62192,62218,26,289.96153846153845,327,470.0,-5.191283988257296,-5.9664838236834425,-0.6967992081042804
20,ENA|FN433596|FN433596.1,63630,63631,1,334.0,334,474.0,-4.0061269636406545,-4.0061269636406545,-0.5050389564242067
21,ENA|FN433596|FN433596.1,65028,65357,329,326.0182370820669,381,474.58358662613983,-4.245511484898289,-7.256201861873608,-0.5417095366880862
22,ENA|FN433596|FN433596.1,66242,66373,131,138.54198473282443,366,475.0,-9.586838628259585,-13.528276226884568,-1.7776042665051757
23,ENA|FN433596|FN433596.1,68647,73864,5217,34.62948054437416,390,482.7803335250144,-12.560138400243526,-13.528276226884568,-3.8012942560325307
24,ENA|FN433596|FN433596.1,74101,74135,34,346.2352941176471,363,490.0,-3.979623119985387,-4.317054286522089,-0.5010289533125151
25,ENA|FN433596|FN433596.1,74739,74793,54,289.35185185185185,348,494.14814814814815,-5.615746972380172,-7.811039209547653,-0.772118756643372
26,ENA|FN433596|FN433596.1,74876,75119,243,194.13991769547326,348,495.47736625514403,-8.234547395100224,-13.473676350869596,-1.351722370179701
27,ENA|FN433596|FN433596.1,87846,87860,14,321.5,350,515.0,-5.092197810658748,-5.944989563465403,-0.6797536947426335
28,ENA|FN433596|FN433596.1,88604,88621,17,366.3529411764706,373,513.0,-3.8777904012043205,-4.045139866389528,-0.4857246277783565
29,ENA|FN433596|FN433596.1,88899,88909,10,343.2,357,512.0,-4.470028827541394,-4.897603442545356,-0.5770942573878167
30,ENA|FN433596|FN433596.1,93391,93406,15,340.8,359,514.0,-4.568372837563923,-5.062639808571047,-0.5928430238554022
31,ENA|FN433596|FN433596.1,94987,95001,14,353.92857142857144,364,513.2857142857143,-4.210323087442496,-4.413928502631001,-0.5363038779283138
32,ENA|FN433596|FN433596.1,97375,97378,3,352.6666666666667,354,511.0,-4.20195493927834,-4.219585036230336,-0.5350180695447516
33,ENA|FN433596|FN433596.1,114535,114561,26,334.53846153846155,367,528.0,-4.966201919584899,-5.747793894751136,-0.6583658440354774
34,ENA|FN433596|FN433596.1,115245,115274,29,326.3103448275862,371,527.6206896551724,-5.171156277345467,-5.989452738783245,-0.6932564131984136
35,ENA|FN433596|FN433596.1,127752,127753,1,363.0,363,517.0,-4.040095644921179,-4.040095644921179,-0.5101947323191839
36,ENA|FN433596|FN433596.1,131990,132024,34,303.61764705882354,359,513.0,-5.530366369908236,-6.653002365525663,-0.756703179399256
37,ENA|FN433596|FN433596.1,132907,132937,30,316.5,360,511.0,-5.158387698924157,-5.779848616482039,-0.6911177915092799
38,ENA|FN433596|FN433596.1,141735,141801,66,357.3030303030303,416,511.0,-4.079345628657634,-6.044300070761989,-0.5161751416264602
39,ENA|FN433596|FN433596.1,144291,144316,25,322.56,361,513.0,-5.0313860478810115,-6.099819411163453,-0.6693912818818621
40,ENA|FN433596|FN433596.1,152274,152309,35,342.62857142857143,359,513.0,-4.502738827276906,-4.940769411547393,-0.5823133646041609
41,ENA|FN433596|FN433596.1,156761,156763,2,348.5,350,513.0,-4.348073389016452,-4.387586457185181,-0.557800169738631
42,ENA|FN433596|FN433596.1,158967,158996,29,343.13793103448273,362,514.0,-4.506906768902362,-5.194093790221879,-0.5829797468122719
43,ENA|FN433596|FN433596.1,164049,164106,57,350.3859649122807,366,515.0,-4.334237421457047,-4.8429202213768034,-0.5556274449052296
44,ENA|FN433596|FN433596.1,166647,166692,45,282.24444444444447,347,516.0,-6.136606383931395,-7.216752768351605,-0.8704258816434511
45,ENA|FN433596|FN433596.1,190489,190511,22,320.54545454545456,362,518.0,-5.16595737814372,-6.145434883682564,-0.6924231470036695
46,ENA|FN433596|FN433596.1,196434,196440,6,354.5,358,520.0,-4.315728396675768,-4.458659322109192,-0.5527259957889383
47,ENA|FN433596|FN433596.1,202606,202623,17,327.88235294117646,363,516.0,-4.9414000350703775,-5.828741385354728,-0.6541928095697844
48,ENA|FN433596|FN433596.1,206452,206474,22,346.8636363636364,365,516.0,-4.444301215178599,-5.069263458809267,-0.5730024628094069
49,ENA|FN433596|FN433596.1,210785,210809,24,334.5416666666667,359,516.0,-4.766999973675515,-5.409719081053785,-0.6251851580709811
50,ENA|FN433596|FN433596.1,217244,217284,40,326.775,355,515.375,-4.959655309507342,-5.802552491335919,-0.6573249421391032
51,ENA|FN433596|FN433596.1,218039,218062,23,317.8695652173913,350,513.7826086956521,-5.167952284793834,-5.810056911259437,-0.6927231658907023
52,ENA|FN433596|FN433596.1,220601,220623,22,310.95454545454544,354,511.0,-5.305038050843039,-6.652538415605874,-0.7166195848906931
53,ENA|FN433596|FN433596.1,224757,224814,57,304.2280701754386,358,511.94736842105266,-5.497960981818131,-7.167443991331815,-0.7508422270701156
54,ENA|FN433596|FN433596.1,229475,229517,42,358.3095238095238,372,512.0,-4.0712356901494005,-4.396127042232068,-0.514937419564804
55,ENA|FN433596|FN433596.1,231170,231222,52,286.11538461538464,358,511.0,-5.961913271544006,-8.054131123289608,-0.8367262167398909
56,ENA|FN433596|FN433596.1,232115,232139,24,325.0416666666667,355,510.0,-4.915647622618549,-5.420194638661308,-0.6498725798958177
57,ENA|FN433596|FN433596.1,236823,236856,33,312.3939393939394,355,509.0,-5.234512152645758,-6.2272859296959755,-0.7042991915890784
58,ENA|FN433596|FN433596.1,240534,240540,6,360.5,365,509.0,-3.9573416736609754,-4.129910535230887,-0.4976663968348728
59,ENA|FN433596|FN433596.1,243236,243272,36,338.97222222222223,365,509.0,-4.5288838433903855,-5.138774649024221,-0.5864986027157841
60,ENA|FN433596|FN433596.1,246139,246151,12,342.75,358,509.0,-4.428587411024966,-4.9263822040150975,-0.5705089902964693
61,ENA|FN433596|FN433596.1,253725,253756,31,315.19354838709677,356,508.0,-5.143712557579524,-6.186312584005238,-0.6885904920419814
62,ENA|FN433596|FN433596.1,255904,255907,3,355.6666666666667,359,511.0,-4.122619502994355,-4.219585036230336,-0.5227975208343525
63,ENA|FN433596|FN433596.1,269395,269448,53,317.811320754717,353,506.0,-5.040660553827132,-6.130586503769144,-0.6709668690884154
64,ENA|FN433596|FN433596.1,271116,271149,33,297.7878787878788,354,507.0,-5.591101942873854,-7.158021461646702,-0.7677007158355112
65,ENA|FN433596|FN433596.1,274315,274355,40,319.125,364,507.0,-5.0223868881542995,-6.864829819731987,-0.6678641145962216
66,ENA|FN433596|FN433596.1,276733,276753,20,313.55,357,507.0,-5.170981743033803,-6.065216250873677,-0.6932902276453736
67,ENA|FN433596|FN433596.1,291957,291962,5,346.8,362,514.0,-4.410628059582925,-4.668277863618554,-0.5676644608594054
68,ENA|FN433596|FN433596.1,293606,293625,19,344.63157894736844,356,513.0,-4.449975512188439,-4.703691002535016,-0.5739039225764859
69,ENA|FN433596|FN433596.1,295438,295463,25,313.28,354,512.0,-5.259722190561057,-6.402032643485218,-0.7086911401710299
70,ENA|FN433596|FN433596.1,300589,300640,51,351.80392156862746,363,511.0,-4.224770358863276,-4.589817072222266,-0.5385517264994742
71,ENA|FN433596|FN433596.1,300807,300831,24,346.125,359,511.0,-4.374950265619807,-4.642707363078256,-0.5620301425706911
72,ENA|FN433596|FN433596.1,307695,307734,39,293.2564102564103,358,508.0,-5.7272693350589545,-7.2769666034184715,-0.7926658527025414
73,ENA|FN433596|FN433596.1,318693,318799,106,337.25471698113205,373,508.0,-4.556856406359101,-6.984352110405165,-0.5909898755653452
74,ENA|FN433596|FN433596.1,325374,325402,28,316.0,363,513.0,-5.204189866005587,-6.442266001959107,-0.6990342674299512
75,ENA|FN433596|FN433596.1,340178,340192,14,343.2142857142857,365,520.0,-4.6090152306820125,-5.212295110758147,-0.5994020194249459
76,ENA|FN433596|FN433596.1,359634,359642,8,355.5,360,513.0,-4.163679070895715,-4.282218275401903,-0.5291092659876386
77,ENA|FN433596|FN433596.1,361803,361829,26,330.3076923076923,359,511.0,-4.793241267822226,-5.4625068713461,-0.6295127232199403
78,ENA|FN433596|FN433596.1,366708,366727,19,316.42105263157896,355,506.0,-5.0777896953683355,-6.210705887051982,-0.6772917942215311
79,ENA|FN433596|FN433596.1,367514,367536,22,323.09090909090907,355,506.0,-4.899661433332804,-5.8368154317320675,-0.6471972273029292
80,ENA|FN433596|FN433596.1,368115,368146,31,358.0967741935484,366,506.0,-3.9647786588975724,-4.234427766075298,-0.4987878622844151
81,ENA|FN433596|FN433596.1,374547,374587,40,285.95,348,494.0,-5.706056489528153,-6.9630279773110795,-0.7887481362687526
82,ENA|FN433596|FN433596.1,376528,376550,22,641.1818181818181,652,490.0,4.154562190474322,4.452911512984702,0.38795176673430964
83,ENA|FN433596|FN433596.1,378093,378106,13,335.46153846153845,343,487.0,-4.2197562968467555,-4.6487892035052285,-0.5377744051418283
84,ENA|FN433596|FN433596.1,379347,379349,2,634.0,635,488.0,4.0281572667409336,4.055848802219838,0.3776016925765211
85,ENA|FN433596|FN433596.1,379510,379511,1,632.0,632,487.0,4.008710644289628,4.008710644289628,0.3760027860947607
86,ENA|FN433596|FN433596.1,380749,380750,1,66.0,66,488.0,-11.700634885276866,-11.700634885276866,-2.886343218204433
87,ENA|FN433596|FN433596.1,383540,389844,6304,256.96970177664974,352,486.6771890862944,-6.3935134855179605,-8.240396930217225,-0.9213668887306756
88,ENA|FN433596|FN433596.1,391436,391888,452,302.070796460177,345,477.5265486725664,-4.980049700045319,-6.290937012849859,-0.6606942295475557
89,ENA|FN433596|FN433596.1,392236,392277,41,631.9756097560976,647,475.0,4.4510564245876525,4.878491448836306,0.411941367169353
90,ENA|FN433596|FN433596.1,399788,399813,25,302.04,343,491.0,-5.215428423398643,-6.069721880623525,-0.7009834022072821
91,ENA|FN433596|FN433596.1,403548,403597,49,292.7959183673469,341,492.0,-5.4862261089265525,-6.249679950193634,-0.7487628732548237
92,ENA|FN433596|FN433596.1,405705,405710,5,328.4,340,492.0,-4.508310123996632,-4.848893496943679,-0.5832041884487974
93,ENA|FN433596|FN433596.1,412571,412584,13,330.9230769230769,345,490.0,-4.401911236686645,-4.7583104273777765,-0.566285847720602
94,ENA|FN433596|FN433596.1,413323,413324,1,640.0,640,489.0,4.1580639791920735,4.1580639791920735,0.3882374399351287
95,ENA|FN433596|FN433596.1,421275,421289,14,343.42857142857144,349,492.0,-4.095529354019336,-4.244632673973111,-0.5186482466856585
96,ENA|FN433596|FN433596.1,426070,426094,24,322.8333333333333,350,493.0,-4.679192365948996,-5.496944565797972,-0.6107980984958141
97,ENA|FN433596|FN433596.1,428318,428347,29,346.1034482758621,373,494.0,-4.06054681869935,-4.637835888920467,-0.5133077264675188
98,ENA|FN433596|FN433596.1,429329,429340,11,326.3636363636364,342,494.0,-4.60053334204789,-5.04816390451881,-0.5980307215115612
99,ENA|FN433596|FN433596.1,431054,431080,26,316.8076923076923,349,496.0,-4.8968830245744215,-5.736235453256032,-0.6467327551459213
100,ENA|FN433596|FN433596.1,432758,432761,3,645.0,646,496.0,4.044682860494473,4.071927758304364,0.37895903992374114
101,ENA|FN433596|FN433596.1,440295,440356,61,308.0327868852459,359,501.0,-5.2197101326950746,-6.299514198794635,-0.7017266844506769
102,ENA|FN433596|FN433596.1,442124,442152,28,305.2142857142857,349,502.0,-5.3121330314572335,-6.260075599991208,-0.7178648743272646
103,ENA|FN433596|FN433596.1,442303,442340,37,321.72972972972974,352,502.0,-4.8675494738777045,-5.748609629950563,-0.6418381084716904
104,ENA|FN433596|FN433596.1,457233,457262,29,333.6896551724138,353,502.0,-4.5455971123958,-4.994870305680141,-0.589180402446926
105,ENA|FN433596|FN433596.1,465004,465041,37,305.8378378378378,347,500.0,-5.262415753701288,-6.71748769277703,-0.7091611888947842
106,ENA|FN433596|FN433596.1,476303,476340,37,340.2162162162162,352,492.0,-4.183761190578042,-4.546763085458395,-0.5322064076697659
107,ENA|FN433596|FN433596.1,476771,476880,109,313.6238532110092,348,492.0,-4.9141576975897925,-5.892616736620115,-0.6496230252423506
108,ENA|FN433596|FN433596.1,477000,477001,1,342.0,342,492.0,-4.134767069796646,-4.134767069796646,-0.524661990453342
