,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,19,18,311.6666666666667,367,520.0,-5.494463900011153,-7.143180835557722,-0.7385077589746114
1,ENA|FN433596|FN433596.1,5375,5401,26,354.84615384615387,365,522.0,-4.394210454701128,-4.9667656145143155,-0.5568561376453207
2,ENA|FN433596|FN433596.1,6202,6239,37,322.1081081081081,368,521.0,-5.236022476506246,-6.236696240364463,-0.6937383957938219
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,518.0,-4.875258007180294,-5.982218920477521,-0.6334796481350482
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,521.0,-4.3241792087068385,-5.5277082332053435,-0.546032982614155
5,ENA|FN433596|FN433596.1,26042,26046,4,357.0,365,518.0,-4.265510865104749,-4.423976224062236,-0.5370280236574543
6,ENA|FN433596|FN433596.1,31011,31070,59,356.1694915254237,373,525.0,-4.4128687275266465,-4.860284179058516,-0.5597534782370337
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,524.0,-11.944931673463712,-11.944931673463712,-2.967333811079678
8,ENA|FN433596|FN433596.1,48293,48373,80,755.0875,841,507.0,6.681013845984035,8.999269062434845,0.5746580872775161
9,ENA|FN433596|FN433596.1,50916,50954,38,301.1578947368421,351,502.0,-5.486841610113811,-6.499493624750433,-0.7371672850711747
10,ENA|FN433596|FN433596.1,53785,53787,2,343.5,346,500.0,-4.295460817947713,-4.363865031231028,-0.5416179958439868
11,ENA|FN433596|FN433596.1,53795,53801,6,328.3333333333333,351,500.0,-4.710446378533159,-5.102630534690832,-0.6067668710395047
12,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,500.0,-11.99777523364899,-11.99777523364899,-3.0115879742752116
13,ENA|FN433596|FN433596.1,58025,58039,14,346.85714285714283,353,492.0,-4.0492850975299675,-4.21215227201405,-0.5043167211411619
14,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,494.0,-12.226417008898808,-12.226417008898808,-3.2204467770214786
15,ENA|FN433596|FN433596.1,60494,60508,14,337.0,351,494.0,-4.361317181991327,-4.693645343691642,-0.551762450402819
16,ENA|FN433596|FN433596.1,60786,60794,8,341.875,348,492.0,-4.187821505094172,-4.378991816607502,-0.525189387659321
17,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,483.0,-6.1329141181141456,-7.179512743711864,-0.8554536400586239
18,ENA|FN433596|FN433596.1,62192,62219,27,291.55555555555554,333,480.81481481481484,-5.398082010597275,-6.213822137415386,-0.721710535498689
