,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr21,1,5009903,5009902,0.0,0.0,0.0,-4.009999999999999,-4.01,
1,chr21,5012301,5012503,202,0.0,0.0,0.0,-4.01,-4.01,
2,chr21,5014701,5020203,5502,1.9714814814814812,5.12,0.1762962962962963,90.78139253905253,2083.3624709449114,3.483206087617542
3,chr21,5020301,5020903,602,0.0,0.0,0.3428571428571429,-4.009999999999999,-4.01,
4,chr21,5021201,5021203,2,1.33,1.33,0.365,6.948044206732212,6.948044206732212,1.8654578766211725
5,chr21,5022501,5023003,502,0.0,0.0,0.43,-4.009999999999999,-4.01,
6,chr21,5023401,5032203,8802,2.5069696969696964,6.5,0.6603787878787879,7.429220735927749,20.451655626890688,1.924578872586394
7,chr21,5033701,5033903,202,0.0,0.0,0.84,-4.01,-4.01,
8,chr21,5038101,5038103,2,0.0,0.0,0.93,-4.01,-4.01,
9,chr21,5038201,5038503,302,3.275,3.29,0.94,6.5297198108998185,6.669033641590216,1.8007622447471754
10,chr21,5039601,5043403,3802,3.871034482758621,7.14,0.9848275862068963,7.697052829800126,16.32260218892592,1.974776079932841
11,chr21,5045701,5046603,902,3.886666666666667,4.65,0.9900000000000001,7.689148552669557,9.714825686586265,1.9730329523997308
12,chr21,5050301,5050303,2,0.0,0.0,0.99,-4.01,-4.01,
13,chr21,5054201,5054303,102,4.425,5.06,0.99,9.117737448423043,10.8028531427948,2.1601770248907504
14,chr21,5055001,5055903,902,0.0,0.0,0.99,-4.01,-4.01,
15,chr21,5056501,5057903,1402,3.542857142857143,5.45,0.9900000000000001,6.7767724511799345,11.837806088944387,1.8394128631370237
16,chr21,5061001,5061003,2,0.0,0.0,0.99,-4.01,-4.01,
17,chr21,5061701,5062003,302,3.64,3.74,0.99,7.034562928609136,7.299935478903901,1.8784380201190867
18,chr21,5062901,5063003,102,0.0,0.0,0.99,-4.01,-4.01,
19,chr21,5063401,5064003,602,4.08,6.79,0.99,8.202202149906103,15.393798262894242,2.043068721891886
20,chr21,5064701,5064703,2,0.0,0.0,0.99,-4.01,-4.01,
21,chr21,5065301,5068203,2902,3.6122727272727273,5.09,0.9899999999999995,6.960982357845586,10.88246490788323,1.8674063903738722
22,chr21,5070801,5071203,402,0.0,0.0,0.9899999999999999,-4.01,-4.01,
23,chr21,5071701,5072003,302,4.35,5.38,0.99,8.918708035701968,11.652045303738051,2.135514970656481
24,chr21,5074601,5074603,2,0.0,0.0,0.99,-4.01,-4.01,
25,chr21,5080201,5081003,802,3.8925,5.47,0.99,7.704628618103417,11.890880599003339,1.9751966089994275
26,chr21,5082601,5082603,2,0.0,0.0,0.99,-4.01,-4.01,
27,chr21,5083101,5083503,402,4.152,6.13,0.99,8.393270386118335,13.642339430948791,2.068306013390909
28,chr21,5085401,5088303,2902,3.6743750000000004,4.97,0.99,7.125784742772961,10.564017847529511,1.8919984424786496
29,chr21,5088501,5088503,2,0.0,0.0,0.99,-4.01,-4.01,
30,chr21,5089601,5090403,802,3.9788888888888883,5.01,0.99,7.933881015719174,10.670166867647419,2.0068651817986023
31,chr21,5090901,5090903,2,0.0,0.0,0.99,-4.01,-4.01,
32,chr21,5091301,5094103,2802,3.647,6.45,1.0252499999999998,6.706201303011019,13.361194738513863,1.8307344560088963
33,chr21,5095301,5095303,2,0.0,0.0,1.1,-4.01,-4.01,
34,chr21,5096501,5096603,102,0.0,0.0,1.1374999999999997,-4.01,-4.01,
35,chr21,5100101,5100203,102,0.0,0.0,1.1925,-4.01,-4.01,
36,chr21,5101901,5102003,102,6.42,7.16,1.2325,11.063084378349977,12.6682279963302,2.3809856507443916
37,chr21,5102701,5102703,2,0.0,0.0,1.26,-4.01,-4.01,
38,chr21,5107301,5107303,2,5.77,5.77,1.355,8.562364600084752,8.562364600084752,2.090278467291611
39,chr21,5109101,5109103,2,4.68,4.68,1.39,6.220499220366776,6.220499220366776,1.7514236468598972
40,chr21,5110801,5112203,1402,5.277777777777778,6.82,1.4449999999999998,6.977941392727036,9.904669126412522,1.8688611141626814
41,chr21,5114801,5115103,302,5.3,7.32,1.54375,6.390809828040666,9.78211046869326,1.7795532229785216
42,chr21,5118001,5118003,2,6.5,6.5,1.6,8.04795435504727,8.04795435504727,2.0223678130284544
43,chr21,5119701,5119703,2,8.41,8.41,1.645,10.806402198178684,10.806402198178684,2.354018216519903
44,chr21,5123801,5124103,302,6.293333333333333,6.51,1.745,6.850412178334178,7.204309853021821,1.8505973224310328
45,chr21,5126201,5126203,2,6.38,6.38,1.8,6.686924887722992,6.686924887722992,1.8255595174351946
46,chr21,5127901,5127903,2,0.0,0.0,1.855,-4.01,-4.01,
47,chr21,5133001,5133003,2,0.0,0.0,1.9249999999999998,-4.01,-4.01,
48,chr21,5134101,5134503,402,7.857999999999999,10.5,1.94,8.016468722694643,11.59431993455022,2.0181055153841965
49,chr21,5137901,5138103,202,0.0,0.0,1.968333333333333,-4.01,-4.01,
50,chr21,5138801,5138803,2,6.63,6.63,1.97,6.216757470314963,6.216757470314963,1.7508132406562116
51,chr21,5139701,5139703,2,0.0,0.0,1.96,-4.01,-4.01,
52,chr21,5143401,5143403,2,6.54,6.54,1.955,6.163652298076544,6.163652298076544,1.7421220281907301
53,chr21,5145801,5145803,2,0.0,0.0,1.97,-4.01,-4.01,
54,chr21,5149901,5150003,102,6.9350000000000005,7.09,2.02,6.394581552984903,6.596172730424168,1.7795405895718082
55,chr21,5154701,5154703,2,0.0,0.0,2.065,-4.01,-4.01,
56,chr21,5155801,5156103,302,7.3066666666666675,9.15,2.063333333333333,6.674652107389394,8.987935657517994,1.8242364837462626
57,chr21,5160701,5160703,2,7.06,7.06,2.1,6.2073587789760225,6.2073587789760225,1.7492788556050574
58,chr21,5164401,5164403,2,8.62,8.62,2.13,8.007097260816149,8.007097260816149,2.01683443886326
59,chr21,5166301,5216103,49802,0.0,0.0,2.4329759519038077,-4.009999999999999,-4.01,
60,chr21,5216501,5252503,36002,18.42386819484241,45.8,2.769383954154728,14.826732653758864,40.81371031255566,2.733939003728901
61,chr21,5258701,5258803,102,10.254999999999999,10.74,2.8,6.99707905588,7.452145591680113,1.8728287595348856
62,chr21,5260201,5260203,2,11.98,11.98,2.8,8.615614672901021,8.615614672901021,2.0971291758438193
63,chr21,5266201,5266203,2,0.0,0.0,2.91,-4.01,-4.01,
64,chr21,5270201,5270303,102,13.4,14.23,2.84,9.770890309887976,10.538695326004909,2.238270165840453
65,chr21,5272601,5273703,1102,10.827000000000002,16.75,2.8114999999999997,7.4933206938664725,13.007472134337743,1.9452215970775852
66,chr21,5274401,5274403,2,0.0,0.0,2.8,-4.01,-4.01,
67,chr21,5276401,5276403,2,10.8,10.8,2.74,7.730342637119206,7.730342637119206,1.9787835140903043
68,chr21,5276501,5276503,2,0.0,0.0,2.73,-4.01,-4.01,
69,chr21,5279001,5279103,102,9.934999999999999,10.45,2.65,7.224479548093672,7.735046320802298,1.9065276077991085
70,chr21,5282401,5282603,202,0.0,0.0,2.5783333333333336,-4.01,-4.01,
71,chr21,5287801,5288103,302,0.0,0.0,2.47,-4.01,-4.01,
72,chr21,5288601,5288703,102,9.24,9.82,2.45,7.283254918599658,7.905201524229267,1.915111102413487
73,chr21,5290501,5290903,402,14.012,21.52,2.41,12.660966232084371,20.981303181470135,2.539557841684739
74,chr21,5291301,5291303,2,0.0,0.0,2.395,-4.01,-4.01,
75,chr21,5297701,5300303,2602,9.030869565217392,15.71,2.395000000000001,7.281388064569057,14.608040667731265,1.9148392527886837
76,chr21,5301101,5301103,2,0.0,0.0,2.395,-4.01,-4.01,
77,chr21,5302901,5307103,4202,12.33057142857143,26.65,2.3949999999999996,10.900986376484479,26.608641683273994,2.3641420982014236
78,chr21,5308101,5308103,2,0.0,0.0,2.395,-4.01,-4.01,
79,chr21,5310801,5325803,15002,14.36661417322835,34.51,2.459409448818899,12.8037753672986,35.23064570358166,2.54633625358516
80,chr21,5326001,5326003,2,0.0,0.0,2.61,-4.01,-4.01,
81,chr21,5326901,5329903,3002,21.16034482758621,81.47,2.61,18.67469912965388,79.38152568327962,3.019241425799109
82,chr21,5334101,5334103,2,8.94,8.94,2.61,6.373876786151133,6.373876786151133,1.7762250246134332
