,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,58630,59042,412,177.19174757281553,245,102.53398058252426,4.545984041913622,8.758179538646074,0.789209304535073
1,ENA|FN433596|FN433596.1,59171,59276,105,264.8952380952381,339,103.0,9.820613274887185,14.321279311580437,1.362777571840249
2,ENA|FN433596|FN433596.1,60173,63217,3044,235.4395532194481,329,104.36957950065703,7.850887854281129,13.521811871854883,1.1736554374076862
3,ENA|FN433596|FN433596.1,63737,63792,55,174.25454545454545,191,105.0,4.11407309309606,5.1117169627525225,0.7308069615980033
4,ENA|FN433596|FN433596.1,64143,64147,4,173.5,174,105.0,4.069119541966044,4.098908039702802,0.7245463349121382
5,ENA|FN433596|FN433596.1,64299,64506,207,174.44927536231884,190,105.0,4.125674515930031,5.05213996727901,0.7324182769016501
6,ENA|FN433596|FN433596.1,65652,67134,1482,270.725371120108,501,104.19838056680162,9.992311296334202,23.867586278120715,1.377497240870326
7,ENA|FN433596|FN433596.1,68201,68204,3,174.0,174,105.0,4.098908039702802,4.098908039702802,0.7286979781826057
8,ENA|FN433596|FN433596.1,68206,68213,7,178.71428571428572,182,105.0,4.379771018363647,4.575524003490906,0.767265634442093
9,ENA|FN433596|FN433596.1,68394,68801,407,188.04176904176904,242,105.83292383292384,4.8475465273044405,8.014128327141407,0.8292646492197748
10,ENA|FN433596|FN433596.1,68899,68976,77,221.02597402597402,246,106.0,6.7763472676681165,8.250188120527024,1.0601516541339733
11,ENA|FN433596|FN433596.1,73479,74049,570,200.63859649122807,306,105.91929824561403,5.58146707716158,11.791085021311291,0.9216336924324873
12,ENA|FN433596|FN433596.1,74138,74226,88,202.27272727272728,216,106.0,5.669625379197883,6.479739670134889,0.932237547540626
13,ENA|FN433596|FN433596.1,87088,87097,9,181.66666666666666,188,102.0,4.873993069049387,5.262411716009056,0.8327245769716368
14,ENA|FN433596|FN433596.1,87098,87152,54,185.85185185185185,206,102.0,5.130667379613378,6.366338396841798,0.8655839112742084
15,ENA|FN433596|FN433596.1,87233,87350,117,226.47863247863248,272,102.0,7.622277773515706,10.414069559895186,1.1508057909168048
16,ENA|FN433596|FN433596.1,87416,87898,482,243.2780082987552,281,101.76763485477179,8.687718036578623,10.966032900311559,1.257327096003269
17,ENA|FN433596|FN433596.1,88013,89111,1098,227.95901639344262,306,101.0,7.851489987915047,12.68507384279643,1.174419179831022
18,ENA|FN433596|FN433596.1,89202,89299,97,246.7835051546392,286,101.0,9.017412567917873,11.446344233941206,1.2888906759556682
19,ENA|FN433596|FN433596.1,228362,228364,2,145.5,146,88.0,4.075551149431934,4.111094243322383,0.7254437242709866
20,ENA|FN433596|FN433596.1,261341,261378,37,142.54054054054055,150,85.0,4.222797880846449,4.771777635638948,0.7458375540979088
21,ENA|FN433596|FN433596.1,305713,305715,2,150.5,151,91.0,4.078285233577354,4.112656577119766,0.7258250365610057
22,ENA|FN433596|FN433596.1,318698,318729,31,31.64516129032258,34,94.0,-4.161542563646191,-4.337574798041163,-1.570675835845274
23,ENA|FN433596|FN433596.1,561948,561953,5,142.6,145,85.0,4.227173806428128,4.403802075361368,0.7464392354188238
24,ENA|FN433596|FN433596.1,583323,584449,1126,35.07460035523979,54,85.0,-3.686170029242157,-5.237157603911249,-1.2770361755747557
25,ENA|FN433596|FN433596.1,585612,587543,1931,30.576385292594512,50,85.0,-4.017216670827347,-5.457942940077798,-1.4750449783281803
26,ENA|FN433596|FN433596.1,591494,591497,3,143.66666666666666,144,87.0,4.062614007977557,4.086581764777246,0.7236380625192136
27,ENA|FN433596|FN433596.1,626390,628644,2254,32.40594498669033,53,89.54880212954747,-4.004172807643299,-5.3537521072801,-1.4664156288302106
28,ENA|FN433596|FN433596.1,629938,631878,1940,29.561855670103093,44,90.0,-4.2127482076676985,-5.8504502043738835,-1.6061881676136152
29,ENA|FN433596|FN433596.1,641862,641915,53,146.16981132075472,151,88.0,4.123165482756875,4.466525182226864,0.7320699511345558
30,ENA|FN433596|FN433596.1,644240,644309,69,143.7391304347826,154,88.0,3.9503776448612262,4.679783745569553,0.7078774345980035
31,ENA|FN433596|FN433596.1,682287,682290,3,156.33333333333334,157,94.0,4.136302111329793,4.180667959022835,0.7338927601165831
32,ENA|FN433596|FN433596.1,726503,726521,18,162.66666666666666,167,97.0,4.222975597286818,4.502434699765669,0.7458619946546022
33,ENA|FN433596|FN433596.1,765483,765484,1,159.0,159,96.0,4.093322696377159,4.093322696377159,0.7279204545631992
34,ENA|FN433596|FN433596.1,893658,893689,31,152.41935483870967,159,94.0,3.8758316506803228,4.313765502101959,0.6973134519312847
35,ENA|FN433596|FN433596.1,907607,907614,7,149.57142857142858,151,90.0,4.128696537439557,4.227991529895412,0.7328377085435296
36,ENA|FN433596|FN433596.1,1038714,1038733,19,158.05263157894737,161,96.0,4.031589954356907,4.223647373975468,0.719298745392408
37,ENA|FN433596|FN433596.1,1157427,1157435,8,153.5,155,93.0,4.057588510584074,4.158485035176314,0.722936034262148
38,ENA|FN433596|FN433596.1,1232990,1232991,1,156.0,156,95.0,4.004839099481464,4.004839099481464,0.7155466105313004
39,ENA|FN433596|FN433596.1,1284223,1284224,1,152.0,152,92.0,4.067824389890533,4.067824389890533,0.7243655573865726
40,ENA|FN433596|FN433596.1,1927913,1927961,48,144.70833333333334,155,93.0,3.4662227692240015,4.158485035176314,0.6378453835529043
41,ENA|FN433596|FN433596.1,1928896,1928898,2,152.0,152,92.0,4.067824389890533,4.067824389890533,0.7243655573865726
42,ENA|FN433596|FN433596.1,1952779,1952838,59,198.47457627118644,221,93.0,7.082774137764963,8.597932117234869,1.093651594918705
43,ENA|FN433596|FN433596.1,1984895,1984907,12,34.333333333333336,36,99.0,-4.098044034486308,-4.182294331115518,-1.5278185936175472
44,ENA|FN433596|FN433596.1,1996371,1996372,1,34.0,34,98.0,-4.097184337581928,-4.097184337581928,-1.5272470028648688
45,ENA|FN433596|FN433596.1,2019300,2024050,4750,29.24821052631579,48,95.21684210526315,-4.345217217794244,-5.543158332984184,-1.7028684223285686
46,ENA|FN433596|FN433596.1,2025057,2026305,1248,31.630608974358974,52,94.06009615384616,-4.164150585406637,-5.269257599595038,-1.5722614751203046
47,ENA|FN433596|FN433596.1,2214731,2214734,3,36.0,36,101.0,-4.037775876749075,-4.037775876749075,-1.4882864813094825
48,ENA|FN433596|FN433596.1,2244614,2244635,21,34.23809523809524,36,101.0,-4.146902056576797,-4.34745827896288,-1.560680945091257
49,ENA|FN433596|FN433596.1,2310234,2310293,59,150.42372881355934,155,92.0,3.960645067709462,4.271810841783539,0.709326398747915
50,ENA|FN433596|FN433596.1,2328812,2331033,2221,29.272850067537146,51,87.09680324178298,-4.165147368598479,-5.83606955029407,-1.5730565513548906
51,ENA|FN433596|FN433596.1,2332275,2333478,1203,32.92352452202826,46,87.0315876974231,-3.901190063093591,-4.757520494308057,-1.4024203281496241
52,ENA|FN433596|FN433596.1,2339295,2339306,11,145.8181818181818,148,88.0,4.098169481907674,4.253266618884176,0.7285951891803257
53,ENA|FN433596|FN433596.1,2441792,2441819,27,146.96296296296296,152,89.0,4.062165173580559,4.416205745932522,0.7235753772570088
54,ENA|FN433596|FN433596.1,2444560,2447372,2812,32.359174964438125,58,90.01458036984353,-4.018100694444972,-5.4334112360592925,-1.475983880022663
55,ENA|FN433596|FN433596.1,2448642,2448727,85,21.50588235294118,32,91.0,-4.789117031617227,-5.580062301840247,-2.0811352212783283
56,ENA|FN433596|FN433596.1,2448985,2449792,807,30.510532837670382,48,90.0,-4.146808983130055,-5.016372267744701,-1.560617625997978
57,ENA|FN433596|FN433596.1,2503670,2503687,17,153.88235294117646,156,93.0,4.083307232538959,4.225749384904474,0.7265251731397115
58,ENA|FN433596|FN433596.1,2504199,2504220,21,153.9047619047619,158,93.0,4.084814556902616,4.360278084360794,0.726735248865003
59,ENA|FN433596|FN433596.1,2504702,2504758,56,159.28571428571428,164,93.0,4.44676081972557,4.763864182729753,0.7763142616420314
60,ENA|FN433596|FN433596.1,2730112,2730113,1,145.0,145,88.0,4.040008055541486,4.040008055541486,0.7204774713776372
61,ENA|FN433596|FN433596.1,2739984,2740039,55,148.03636363636363,153,88.0,4.255851571167118,4.608697557788656,0.7503761739780535
62,ENA|FN433596|FN433596.1,2810386,2810414,28,156.25,163,93.0,4.242565472336514,4.696599833001593,0.748553568441418
63,ENA|FN433596|FN433596.1,2828648,2828726,78,622.4615384615385,1023,89.0,37.48375540295986,65.63658912829364,2.806107455450793
64,ENA|FN433596|FN433596.1,2828832,2828846,14,147.71428571428572,151,89.0,4.114973746347344,4.345918279362647,0.7309321172909329
65,ENA|FN433596|FN433596.1,2874468,2877532,3064,335.41187989556136,415,97.49216710182768,15.257488922112046,20.496094103170623,1.782575571448528
66,ENA|FN433596|FN433596.1,2911265,2911304,39,147.30769230769232,153,90.0,3.971352164778739,4.36700451933361,0.7108358623415527
67,ENA|FN433596|FN433596.1,2942330,2942335,5,32.8,34,94.0,-4.0846894661908255,-4.204477254962039,-1.5189649419469162
68,ENA|FN433596|FN433596.1,2951286,2951294,8,158.0,160,95.0,4.136535615791336,4.268232132101206,0.7339251398461552
