,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,18663,18695,32,70.875,73,36.0,4.261485544421377,4.522105029284366,0.9772799234999164
1,ENA|FN433596|FN433596.1,58624,58689,65,75.98461538461538,83,36.0,4.888151581779715,5.748549663933728,1.0777104389076775
2,ENA|FN433596|FN433596.1,58765,59008,243,66.14814814814815,75,36.0,3.6817633351727657,4.76739395621424,0.877703861515442
3,ENA|FN433596|FN433596.1,59174,59265,91,111.6043956043956,145,36.0,9.256720415573609,13.352506398759777,1.632325038006497
4,ENA|FN433596|FN433596.1,60173,63385,3212,87.88013698630137,117,37.0,6.055773817878103,9.530639739974061,1.2480118478737623
5,ENA|FN433596|FN433596.1,63578,63831,253,73.36758893280633,88,37.0,4.323995112389451,6.0700770411255895,0.9876176041437283
6,ENA|FN433596|FN433596.1,64106,64448,342,79.1608187134503,92,37.0,5.015299763587887,6.547396034070205,1.097261262661102
7,ENA|FN433596|FN433596.1,64572,64912,340,72.51764705882353,84,37.0,4.22257176255172,5.592758048180971,0.9708068447481337
8,ENA|FN433596|FN433596.1,65154,65169,15,69.66666666666667,73,37.0,3.8823649901294286,4.2801308175832755,0.9129432657307769
9,ENA|FN433596|FN433596.1,65436,67122,1686,103.217674970344,192,37.45848161328588,7.706079917736289,17.877441603439795,1.4623257127151108
10,ENA|FN433596|FN433596.1,68362,68777,415,78.81927710843374,97,39.0,4.492211151720624,6.550455771204466,1.0150743938736053
11,ENA|FN433596|FN433596.1,68900,68979,79,98.43037974683544,112,39.0,6.71238945422146,8.248609880718968,1.3356295365664295
12,ENA|FN433596|FN433596.1,73484,73547,63,88.04761904761905,99,39.0,5.536954270922795,6.776876319139732,1.1748098677631873
13,ENA|FN433596|FN433596.1,73933,74018,85,85.29411764705883,94,39.0,5.225229622995109,6.210824949301565,1.1289721247897093
14,ENA|FN433596|FN433596.1,74148,74192,44,75.27272727272727,81,39.0,4.09070527318043,4.739091387722331,0.9486531199997795
15,ENA|FN433596|FN433596.1,87078,87097,19,82.42105263157895,90,37.0,5.404342656229149,6.308736537597897,1.1554876182185054
16,ENA|FN433596|FN433596.1,87098,87152,54,84.03703703703704,97,37.0,5.597177668486015,7.144044775250976,1.183500025879919
17,ENA|FN433596|FN433596.1,87235,87354,119,91.98319327731092,112,37.0,6.545390492083042,8.933990998793291,1.3138450122705947
18,ENA|FN433596|FN433596.1,87416,87898,482,98.97510373443983,118,36.20539419087137,7.642242347935389,10.041105885206498,1.450861015893139
19,ENA|FN433596|FN433596.1,88007,89135,1128,103.84131205673759,141,36.0,8.304621199037618,12.861928544900032,1.5283117056514204
20,ENA|FN433596|FN433596.1,89183,89299,116,78.80172413793103,92,36.0,5.233654373352486,6.852349835118154,1.1302302888377571
21,ENA|FN433596|FN433596.1,121453,121487,34,65.94117647058823,69,35.0,3.8874456964969064,4.273311974826925,0.9138247046101209
22,ENA|FN433596|FN433596.1,162467,162468,1,71.0,71,37.0,4.041471321110967,4.041471321110967,0.9402937538757322
23,ENA|FN433596|FN433596.1,430500,430545,45,70.57777777777778,73,36.0,4.225032884447076,4.522105029284366,0.9712170993709708
24,ENA|FN433596|FN433596.1,478153,478221,68,63.85294117647059,69,33.0,4.112197063158242,4.80084244625013,0.9522870500063515
25,ENA|FN433596|FN433596.1,500286,500334,48,54.166666666666664,59,30.333333333333332,3.451339737775172,4.252287209661506,0.8365012677171206
26,ENA|FN433596|FN433596.1,513215,513220,5,60.0,61,31.0,4.114608908739578,4.257034737279504,0.9526942852216433
27,ENA|FN433596|FN433596.1,554287,554329,42,69.23809523809524,72,35.0,4.303347353634663,4.6517577478044405,0.9842111141958677
28,ENA|FN433596|FN433596.1,612322,612396,74,69.28378378378379,75,34.0,4.566171243502293,5.308472471500723,1.0269829755180064
29,ENA|FN433596|FN433596.1,771341,771367,26,72.92307692307692,75,38.0,4.041954437500587,4.283271074115805,0.9403760173135813
30,ENA|FN433596|FN433596.1,796212,796230,18,71.05555555555556,74,38.0,3.8249680790626233,4.167081582412182,0.9029480339957392
31,ENA|FN433596|FN433596.1,796647,796678,31,73.93548387096774,78,38.0,4.1595854861732375,4.631839549226678,0.9602675049264443
32,ENA|FN433596|FN433596.1,996647,996692,45,71.97777777777777,78,38.0,3.9321206103004087,4.631839549226678,0.9215521430219263
33,ENA|FN433596|FN433596.1,1040050,1040083,33,1.0606060606060606,3,36.0,-4.300863342405292,-4.430940803655982,-5.085036103855799
34,ENA|FN433596|FN433596.1,1143137,1143156,19,70.6842105263158,73,36.0,4.23808627178662,4.522105029284366,0.9733910745415445
35,ENA|FN433596|FN433596.1,1144842,1144860,18,73.22222222222223,76,36.0,4.549359354498796,4.890038419679175,1.0242846521234272
36,ENA|FN433596|FN433596.1,1249334,1249338,4,68.5,70,35.0,4.210237679330671,4.39946056581943,0.9687490660155602
37,ENA|FN433596|FN433596.1,1316130,1316132,2,65.0,65,34.0,4.009884034813162,4.009884034813162,0.9349049717781152
38,ENA|FN433596|FN433596.1,1412790,1412831,41,66.92682926829268,69,35.0,4.011784408135143,4.273311974826925,0.9352297446097622
39,ENA|FN433596|FN433596.1,1421856,1421869,13,66.23076923076923,69,35.0,3.9239774151553695,4.273311974826925,0.9201466923107853
40,ENA|FN433596|FN433596.1,1556915,1556925,10,76.7,79,39.0,4.252287209661507,4.512670839787063,0.9757524537533229
41,ENA|FN433596|FN433596.1,1585636,1585645,9,69.55555555555556,71,36.0,4.099662988460697,4.276816102354494,0.9501688440479937
42,ENA|FN433596|FN433596.1,1674216,1674271,55,63.61818181818182,68,35.0,3.594403194212711,4.1471633838344175,0.8620842187702233
43,ENA|FN433596|FN433596.1,1789277,1789280,3,67.33333333333333,68,35.0,4.063064323172747,4.1471633838344175,0.943965965085672
44,ENA|FN433596|FN433596.1,1792493,1792497,4,67.5,68,35.0,4.084089088338165,4.1471633838344175,0.9475325801058645
