,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr9,1,9903,9902,0.0,0.0,4.1739,-4.009999999999998,-4.01,
1,chr9,11001,11003,2,0.0,0.0,4.26,-4.01,-4.01,
2,chr9,29601,29903,302,14.476666666666667,18.0,4.285,6.397720551323277,8.590595146656076,1.7563623426202366
3,chr9,31701,31703,2,16.78,16.78,4.26,7.901760350210876,7.901760350210876,1.9778173802139853
4,chr9,33001,33003,2,15.4,15.4,4.26,7.032946220525996,7.032946220525996,1.8540050153564256
5,chr9,51101,51103,2,18.22,18.22,4.33,8.62290777471987,8.62290777471987,2.073084029075326
6,chr9,73201,73603,402,0.0,0.0,4.505,-4.01,-4.01,
7,chr9,214901,214903,2,0.0,0.0,5.285,-4.01,-4.01,
8,chr9,307301,307303,2,17.39,17.39,5.24,6.238215340144648,6.238215340144648,1.730619215769137
9,chr9,320901,321003,102,0.0,0.0,5.22,-4.01,-4.01,
10,chr9,380401,380403,2,0.0,0.0,5.18,-4.01,-4.01,
11,chr9,504701,505203,502,0.0,0.0,5.230833333333333,-4.009999999999999,-4.01,
12,chr9,606301,606303,2,0.0,0.0,5.215,-4.01,-4.01,
13,chr9,1042801,1043003,202,0.0,0.0,5.161666666666666,-4.01,-4.01,
14,chr9,1051901,1052003,102,0.0,0.0,5.17,-4.01,-4.01,
15,chr9,1105201,1105203,2,0.0,0.0,5.26,-4.01,-4.01,
16,chr9,1220401,1220403,2,0.0,0.0,5.34,-4.01,-4.01,
17,chr9,1804801,1805203,402,0.0,0.0,5.361,-4.01,-4.01,
18,chr9,1931201,1931203,2,0.0,0.0,5.33,-4.01,-4.01,
19,chr9,1937101,1937303,202,0.0,0.0,5.331666666666666,-4.01,-4.01,
20,chr9,2621601,2622103,502,0.0,0.0,5.335833333333333,-4.009999999999999,-4.01,
21,chr9,2722101,2722403,302,0.0,0.0,5.297499999999999,-4.01,-4.01,
22,chr9,3039501,3039903,402,0.0,0.0,5.5,-4.01,-4.01,
23,chr9,3414901,3415003,102,0.0,0.0,5.33,-4.01,-4.01,
24,chr9,3504801,3505303,502,0.0,0.0,5.36,-4.009999999999999,-4.01,
25,chr9,3733801,3734203,402,0.0,0.0,5.5280000000000005,-4.01,-4.01,
26,chr9,4346701,4346803,102,0.0,0.0,5.405,-4.01,-4.01,
27,chr9,4713901,4714103,202,33.14666666666666,37.23,5.24,14.302956787275141,16.39293103579108,2.661225078793878
28,chr9,4728901,4728903,2,0.0,0.0,5.27,-4.01,-4.01,
29,chr9,4735301,4735303,2,0.0,0.0,5.26,-4.01,-4.01,
30,chr9,4741201,4741403,202,0.0,0.0,5.27,-4.01,-4.01,
31,chr9,5424201,5424503,302,0.0,0.0,5.63125,-4.01,-4.01,
32,chr9,5832701,5832703,2,0.0,0.0,5.39,-4.01,-4.01,
33,chr9,6008101,6008203,102,0.0,0.0,5.26,-4.01,-4.01,
34,chr9,6350501,6350503,2,0.0,0.0,5.34,-4.01,-4.01,
35,chr9,6413401,6413603,202,0.0,0.0,5.2283333333333335,-4.01,-4.01,
36,chr9,6488201,6488203,2,21.01,21.01,5.21,8.152962165670127,8.152962165670127,2.011720884394538
37,chr9,6711101,6711103,2,0.0,0.0,4.765,-4.01,-4.01,
38,chr9,6746401,6746403,2,0.0,0.0,4.8149999999999995,-4.01,-4.01,
39,chr9,6807701,6807703,2,0.0,0.0,5.02,-4.01,-4.01,
40,chr9,6809201,6809203,2,16.48,16.48,5.01,6.159683593605032,6.159683593605032,1.71783373398801
41,chr9,6999401,6999503,102,0.0,0.0,5.36,-4.01,-4.01,
42,chr9,7019701,7019703,2,0.0,0.0,5.37,-4.01,-4.01,
43,chr9,8857701,8857703,2,0.0,0.0,5.18,-4.01,-4.01,
44,chr9,9619701,9619703,2,0.0,0.0,5.29,-4.01,-4.01,
45,chr9,9642201,9642203,2,0.0,0.0,5.25,-4.01,-4.01,
46,chr9,9947301,9947403,102,0.0,0.0,5.25,-4.01,-4.01,
47,chr9,10021401,10021503,102,0.0,0.0,5.34,-4.01,-4.01,
48,chr9,10261101,10261103,2,0.0,0.0,5.28,-4.01,-4.01,
49,chr9,10498901,10498903,2,0.0,0.0,5.26,-4.01,-4.01,
50,chr9,10613001,10613103,102,0.0,0.0,5.27,-4.01,-4.01,
51,chr9,11408701,11408703,2,0.0,0.0,5.0649999999999995,-4.01,-4.01,
52,chr9,11846301,11846403,102,0.0,0.0,5.32,-4.01,-4.01,
53,chr9,12775901,12775903,2,0.0,0.0,5.1850000000000005,-4.01,-4.01,
54,chr9,12962801,12962803,2,0.0,0.0,5.12,-4.01,-4.01,
55,chr9,13279001,13279603,602,0.0,0.0,5.335,-4.009999999999999,-4.01,
56,chr9,14317101,14317103,2,0.0,0.0,5.1850000000000005,-4.01,-4.01,
57,chr9,14759401,14759403,2,0.0,0.0,5.34,-4.01,-4.01,
58,chr9,15406901,15407003,102,0.0,0.0,5.22,-4.01,-4.01,
59,chr9,15442301,15442403,102,0.0,0.0,5.1875,-4.01,-4.01,
60,chr9,15510301,15510303,2,0.0,0.0,5.15,-4.01,-4.01,
61,chr9,15719401,15719403,2,0.0,0.0,5.33,-4.01,-4.01,
62,chr9,16389601,16389603,2,0.0,0.0,5.16,-4.01,-4.01,
63,chr9,16870401,16870403,2,0.0,0.0,5.06,-4.01,-4.01,
64,chr9,16871501,16871503,2,0.0,0.0,5.06,-4.01,-4.01,
65,chr9,16907801,16907903,102,0.0,0.0,5.0625,-4.01,-4.01,
