,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr20,1,59903,59902,0.0,0.0,0.0,-4.009999999999999,-4.01,
1,chr20,60601,63103,2502,36.17307692307692,128.05,1.6124999999999998,73.58446877091757,523.852760148334,4.487545254846212
2,chr20,63301,63703,402,0.0,0.0,2.112,-4.01,-4.01,
3,chr20,64001,67203,3202,31.49967741935484,203.02,2.4382258064516127,31.990223568094837,224.1484420100238,3.6914334077521946
4,chr20,89901,89903,2,0.0,0.0,3.97,-4.01,-4.01,
5,chr20,279001,279303,302,0.0,0.0,4.93,-4.01,-4.01,
6,chr20,297801,297903,102,0.0,0.0,4.87,-4.01,-4.01,
7,chr20,381201,381303,102,0.0,0.0,4.64,-4.01,-4.01,
8,chr20,408001,408103,102,0.0,0.0,4.745,-4.01,-4.01,
9,chr20,420701,420703,2,0.0,0.0,4.75,-4.01,-4.01,
10,chr20,462201,462403,202,0.0,0.0,4.8,-4.01,-4.01,
11,chr20,609801,610203,402,0.0,0.0,4.77,-4.01,-4.01,
12,chr20,642001,642703,702,0.0,0.0,4.74,-4.01,-4.01,
13,chr20,651201,651203,2,0.0,0.0,4.71,-4.01,-4.01,
14,chr20,653201,653303,102,0.0,0.0,4.71,-4.01,-4.01,
15,chr20,675401,675403,2,0.0,0.0,4.71,-4.01,-4.01,
16,chr20,1002201,1002203,2,0.0,0.0,4.91,-4.01,-4.01,
17,chr20,1185101,1185703,602,0.0,0.0,4.93,-4.009999999999999,-4.01,
18,chr20,1225701,1225903,202,0.0,0.0,4.84,-4.01,-4.01,
19,chr20,1369401,1369503,102,0.0,0.0,4.95,-4.01,-4.01,
20,chr20,1392701,1392903,202,0.0,0.0,4.966666666666666,-4.01,-4.01,
21,chr20,1466701,1466703,2,0.0,0.0,5.01,-4.01,-4.01,
22,chr20,1589301,1589303,2,0.0,0.0,4.86,-4.01,-4.01,
23,chr20,1594401,1594403,2,0.0,0.0,4.86,-4.01,-4.01,
24,chr20,1773801,1773803,2,0.0,0.0,4.91,-4.01,-4.01,
25,chr20,1849701,1849703,2,0.0,0.0,4.725,-4.01,-4.01,
26,chr20,1877101,1877103,2,15.61,15.61,4.73,6.113275987750381,6.113275987750381,1.7225584486385133
27,chr20,2236301,2236403,102,24.67,24.79,4.92,10.650741593662872,10.715309181275053,2.3260274949608832
28,chr20,2284401,2284403,2,0.0,0.0,4.91,-4.01,-4.01,
29,chr20,2438901,2438903,2,0.0,0.0,5.02,-4.01,-4.01,
30,chr20,2692501,2693403,902,0.0,0.0,4.672499999999999,-4.01,-4.01,
31,chr20,2752201,2752303,102,0.0,0.0,4.52,-4.01,-4.01,
32,chr20,2822701,2822703,2,0.0,0.0,4.62,-4.01,-4.01,
33,chr20,2823901,2824903,1002,0.0,0.0,4.630000000000001,-4.009999999999999,-4.01,
34,chr20,2833001,2833003,2,0.0,0.0,4.65,-4.01,-4.01,
35,chr20,2842801,2842803,2,15.4,15.4,4.68,6.087827437471261,6.087827437471261,1.7183499159988593
36,chr20,2873501,2873603,102,0.0,0.0,4.67,-4.01,-4.01,
37,chr20,2910101,2910303,202,0.0,0.0,4.701666666666667,-4.01,-4.01,
38,chr20,3018901,3018903,2,0.0,0.0,4.67,-4.01,-4.01,
39,chr20,3046201,3046203,2,0.0,0.0,4.585,-4.01,-4.01,
40,chr20,3057201,3057403,202,0.0,0.0,4.501666666666666,-4.01,-4.01,
41,chr20,3072001,3072003,2,0.0,0.0,4.5,-4.01,-4.01,
42,chr20,3082801,3083303,502,0.0,0.0,4.420833333333333,-4.009999999999999,-4.01,
43,chr20,3173301,3173403,102,0.0,0.0,4.32,-4.01,-4.01,
44,chr20,3228201,3228203,2,0.0,0.0,4.51,-4.01,-4.01,
45,chr20,3238901,3239203,302,0.0,0.0,4.545,-4.01,-4.01,
46,chr20,3407501,3407803,302,0.0,0.0,5.2,-4.01,-4.01,
47,chr20,3471101,3471103,2,0.0,0.0,5.24,-4.01,-4.01,
48,chr20,3660801,3661003,202,0.0,0.0,4.748333333333334,-4.01,-4.01,
49,chr20,3673401,3673603,202,0.0,0.0,4.7,-4.01,-4.01,
50,chr20,3751701,3752003,302,0.0,0.0,4.3575,-4.01,-4.01,
51,chr20,3785801,3786803,1002,0.0,0.0,4.378181818181819,-4.009999999999999,-4.01,
52,chr20,3859201,3859203,2,0.0,0.0,4.65,-4.01,-4.01,
