,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,58614,58711,97,386.69072164948454,456,186.0,6.908607270734136,9.306760690410309,1.0558775271296519
1,ENA|FN433596|FN433596.1,58896,58965,69,313.2173913043478,332,186.0,4.366374504565445,5.016266962630299,0.7518616987412317
2,ENA|FN433596|FN433596.1,59171,59276,105,503.6095238095238,660,187.0,10.860902937761539,16.243194572893362,1.4292672961506314
3,ENA|FN433596|FN433596.1,60173,63371,3198,423.39993746091307,603,190.12414008755474,7.867935387756676,14.061893139862352,1.155079333450184
4,ENA|FN433596|FN433596.1,63638,64542,904,316.79424778761063,399,191.0,4.203190881567409,6.973111805033594,0.7299735015642328
5,ENA|FN433596|FN433596.1,64760,64869,109,310.58715596330273,332,191.0,3.9940430658086594,4.71554835141113,0.701425531415289
6,ENA|FN433596|FN433596.1,65618,67130,1512,453.00198412698415,774,191.0,8.792707413812398,19.60872814993546,1.2459447309594747
7,ENA|FN433596|FN433596.1,68400,68790,390,349.5615384615385,446,193.3820512820513,5.160658699315004,8.324384590783923,0.854092559231627
8,ENA|FN433596|FN433596.1,68895,68979,84,435.9642857142857,498,194.0,7.991460602150037,10.049428460716095,1.1681533015501349
9,ENA|FN433596|FN433596.1,73488,73594,106,370.99056603773585,447,194.0,5.836027586097662,8.357558511359542,0.9353258484400846
10,ENA|FN433596|FN433596.1,73794,74047,253,355.2608695652174,446,193.0,5.375276111948461,8.401045567865408,0.8802779433622807
11,ENA|FN433596|FN433596.1,74145,74226,81,368.34567901234567,408,193.0,5.811599631602092,7.133904933236077,0.9324594712707381
12,ENA|FN433596|FN433596.1,87081,87097,16,335.3125,360,186.0,5.130881966447003,5.985088126967721,0.8502036445358528
13,ENA|FN433596|FN433596.1,87098,87153,55,356.3272727272727,414,186.0,5.858008987229954,7.853528943904175,0.9379002879661412
14,ENA|FN433596|FN433596.1,87233,87348,115,401.4086956521739,472,186.0,7.417860296090331,9.860372784317407,1.109769248576953
15,ENA|FN433596|FN433596.1,87416,87898,482,423.4502074688797,495,185.81950207468878,8.194927854200257,10.65619016930886,1.188290413375772
16,ENA|FN433596|FN433596.1,88007,89116,1109,402.88367899008114,492,184.44183949504057,7.587047015110797,10.737426726566968,1.1271974030319407
17,ENA|FN433596|FN433596.1,89175,89299,124,405.06451612903226,479,183.0,7.774117373056847,10.37427909280084,1.1463080611833794
18,ENA|FN433596|FN433596.1,94991,95000,9,66.88888888888889,69,181.0,-4.092844000561171,-4.160006425397507,-1.4361512117658157
19,ENA|FN433596|FN433596.1,105506,105524,18,286.1666666666667,291,174.0,4.11326677641186,4.292037348402693,0.7177683274322497
20,ENA|FN433596|FN433596.1,332164,332168,4,281.25,283,172.0,4.052374394332384,4.11785431314298,0.7094445314023015
21,ENA|FN433596|FN433596.1,540344,540347,3,280.0,282,171.0,4.066870784044003,4.142142603829617,0.7114305020590685
22,ENA|FN433596|FN433596.1,583706,583736,30,54.3,57,149.0,-4.125810065621976,-4.311539492092989,-1.4562882275451623
23,ENA|FN433596|FN433596.1,586218,586244,26,56.07692307692308,60,149.0,-4.049059622840573,-4.268346602216009,-1.4098332342763167
24,ENA|FN433596|FN433596.1,587098,587496,398,68.08040201005025,90,149.74371859296483,-3.5459777147287044,-4.570696831354869,-1.1371840253451546
25,ENA|FN433596|FN433596.1,626761,627098,337,58.02967359050445,69,159.0,-4.122354263628963,-4.568795257586701,-1.4541640464580765
26,ENA|FN433596|FN433596.1,627336,628644,1308,69.96024464831804,95,158.0,-3.6215258448891685,-4.516022287206793,-1.1753173189715977
27,ENA|FN433596|FN433596.1,630341,631964,1623,59.418361059765864,82,159.28897104128157,-4.07073812467267,-5.175940596423494,-1.4226656631247525
28,ENA|FN433596|FN433596.1,633541,633542,1,261.0,261,160.0,4.027117854219727,4.027117854219727,0.7059779016825223
29,ENA|FN433596|FN433596.1,641531,641532,1,256.0,256,157.0,4.022762456526319,4.022762456526319,0.7053792511083731
30,ENA|FN433596|FN433596.1,910681,910705,24,262.375,266,161.0,4.016874633557518,4.161778730730212,0.7045695731775372
31,ENA|FN433596|FN433596.1,927444,927477,33,283.57575757575756,293,170.0,4.264227860198478,4.621004210289276,0.7381994578641555
32,ENA|FN433596|FN433596.1,964990,965501,511,275.54794520547944,318,169.0,4.022041433644813,5.638671091874966,0.7052801223507907
33,ENA|FN433596|FN433596.1,965608,966020,412,256.1747572815534,301,169.0,3.2842851501414865,4.991288902180348,0.6001050771857525
34,ENA|FN433596|FN433596.1,1036752,1036791,39,283.12820512820514,295,172.0,4.122651376792108,4.5668594707013535,0.7190469122275929
35,ENA|FN433596|FN433596.1,1098397,1098401,4,278.75,281,172.0,3.9588316531743892,4.0430201202165845,0.6965632401055692
36,ENA|FN433596|FN433596.1,1120096,1120114,18,265.94444444444446,271,162.0,4.093936114306422,4.294777127283781,0.7151310863928293
37,ENA|FN433596|FN433596.1,1121590,1121625,35,263.0285714285714,272,160.0,4.108713851006971,4.469575019897039,0.7171476153915575
38,ENA|FN433596|FN433596.1,1222669,1222670,1,279.0,279,171.0,4.029234874151196,4.029234874151196,0.7062687969432897
39,ENA|FN433596|FN433596.1,1516348,1516349,1,267.0,267,164.0,4.006515635862245,4.006515635862245,0.7031439270694702
40,ENA|FN433596|FN433596.1,1934568,1934570,2,279.0,279,171.0,4.029234874151196,4.029234874151196,0.7062687969432897
