,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,chr13,1,15999903,15999902,0.0,0.0,0.0,-4.01,-4.01,
1,chr13,16001001,16001003,2,0.0,0.0,0.0,-4.01,-4.01,
2,chr13,16006701,16015803,9102,15.334777777777779,36.45,0.35483333333333333,185.34120436995366,1229.6286996689587,5.433521905920412
3,chr13,16016001,16016003,2,0.0,0.0,0.695,-4.01,-4.01,
4,chr13,16016201,16023203,7002,22.773846153846154,56.87,0.9238461538461538,68.77957034542885,184.32791758703763,4.623581528247004
5,chr13,16023501,16023603,102,0.0,0.0,1.2,-4.01,-4.01,
6,chr13,16023801,16024203,402,6.8066666666666675,8.09,1.22,12.673904111932638,15.65309659015568,2.4800673125937593
7,chr13,16024701,16024703,2,0.0,0.0,1.26,-4.01,-4.01,
8,chr13,16024901,16025203,302,4.0875,5.35,1.28125,6.061965283602055,8.62621169568817,1.6736667259926366
9,chr13,16025601,16025603,2,0.0,0.0,1.3250000000000002,-4.01,-4.01,
10,chr13,16026801,16026903,102,0.0,0.0,1.4,-4.01,-4.01,
11,chr13,16027301,16029003,1702,5.746153846153845,8.85,1.4949999999999999,7.822531142229822,12.693675811061349,1.942451135337402
12,chr13,16030101,16031203,1102,5.49,9.55,1.73,6.017433288850036,12.420379357954808,1.666034111368474
13,chr13,16031501,16031503,2,0.0,0.0,1.775,-4.01,-4.01,
14,chr13,16031601,16033403,1802,10.473125,34.31,1.856875,12.83158832132758,49.34501940920684,2.4957433766673285
15,chr13,16033501,16033503,2,0.0,0.0,1.94,-4.01,-4.01,
16,chr13,16033701,16034103,402,11.5,16.67,1.975,13.349484231965217,20.876267120911056,2.541709302767272
17,chr13,16034501,16034803,302,0.0,0.0,2.03375,-4.01,-4.01,
18,chr13,16035901,16035903,2,8.27,8.27,2.21,7.594711434489021,7.594711434489021,1.9038409597798431
19,chr13,16039401,16039803,402,16.63,22.96,2.4780000000000006,15.800956068169759,22.939881827409586,2.7465400760340293
20,chr13,16042101,16042203,102,0.0,0.0,2.6500000000000004,-4.01,-4.01,
21,chr13,16042701,16042903,202,9.934999999999999,10.67,2.68,7.498022864098462,8.255832655721637,1.8902869667918973
22,chr13,16044301,16044503,202,9.893333333333333,11.84,2.74,7.231697569801578,9.194825929477272,1.8522807929391203
23,chr13,16047501,16047803,302,13.433333333333332,15.53,2.9783333333333335,9.72206447845994,11.727564900664124,2.173240204373839
24,chr13,16048901,16051203,2302,12.038,18.72,3.088,8.042632180421538,14.298047014407055,1.9628510641332482
25,chr13,16052201,16052203,2,0.0,0.0,3.25,-4.01,-4.01,
26,chr13,16053301,16053303,2,0.0,0.0,3.275,-4.01,-4.01,
27,chr13,16054001,16054503,502,18.434,24.19,3.2939999999999996,12.710590783860573,17.47893630937789,2.4844566956542535
28,chr13,16058001,16058003,2,0.0,0.0,3.585,-4.01,-4.01,
