,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,19,18,311.6666666666667,367,520.0,-5.457972700779116,-7.092402892247248,-0.7385077589746114
1,ENA|FN433596|FN433596.1,5375,5401,26,354.84615384615387,365,520.0,-4.331794123679143,-4.901570933470817,-0.5513179541038907
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,520.0,-5.218893816388832,-6.179556242757069,-0.6966875832799848
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,520.0,-4.877757542614549,-5.970905580016455,-0.6390391734769487
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,522.0,-4.31562364607137,-5.506438012766279,-0.5487994169055312
5,ENA|FN433596|FN433596.1,26042,26046,4,357.0,365,521.0,-4.293490415162221,-4.449678051378802,-0.5453592982494084
6,ENA|FN433596|FN433596.1,31015,31069,54,354.74074074074076,372,520.0,-4.334543437967391,-4.745082936415356,-0.5517465949559219
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,516.0,-11.825659350988028,-11.825659350988028,-2.9451380649654815
8,ENA|FN433596|FN433596.1,48293,48373,80,755.0875,841,508.0,6.572238880817136,8.865881605375575,0.5718153375086905
9,ENA|FN433596|FN433596.1,50916,50954,38,301.1578947368421,351,503.0,-5.466591884926283,-6.468473114722946,-0.7400383209259298
10,ENA|FN433596|FN433596.1,53785,53787,2,343.5,346,498.0,-4.231940568560808,-4.3000243691538795,-0.5358356432499807
11,ENA|FN433596|FN433596.1,53795,53801,6,328.3333333333333,351,498.0,-4.644982292158773,-5.03532941555905,-0.6009845184454985
12,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,496.0,-11.891368135281342,-11.891368135281342,-3.0
13,ENA|FN433596|FN433596.1,58552,58555,3,628.0,633,481.0,4.120455527397771,4.261435704925213,0.3847276651215852
14,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,479.0,-12.086025264534392,-12.086025264534392,-3.175961391172981
15,ENA|FN433596|FN433596.1,60495,60505,10,332.1,338,479.0,-4.183653660966906,-4.38468138717733,-0.5284079331208341
16,ENA|FN433596|FN433596.1,60791,60794,3,336.3333333333333,337,480.0,-4.0836313562689,-4.121304392597067,-0.5131426372233177
17,ENA|FN433596|FN433596.1,61147,61148,1,623.0,623,480.0,4.016071454286828,4.016071454286828,0.3761977574154833
18,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,481.0,-6.059723091858743,-7.101566603786533,-0.8494673449928929
