,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,19,18,311.6666666666667,367,521.0,-5.490490369989676,-7.130651971886119,-0.7412795082246653
1,ENA|FN433596|FN433596.1,5375,5401,26,354.84615384615387,365,521.0,-4.360362654116675,-4.932137484237694,-0.5540897033539445
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,520.0,-5.234424837574124,-6.2003098979462505,-0.6966875832799848
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,520.0,-4.891433979031588,-5.990524907458186,-0.6390391734769487
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,518.0,-4.254263868100246,-5.460797556959368,-0.5377017080222006
5,ENA|FN433596|FN433596.1,26042,26046,4,357.0,365,523.0,-4.339721602766737,-4.496157828943305,-0.5508868722178415
6,ENA|FN433596|FN433596.1,31015,31070,55,355.0,372,524.0,-4.409530771127337,-4.825897927821204,-0.5617477871454057
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,521.0,-11.894100028457707,-11.894100028457707,-2.959050371820736
8,ENA|FN433596|FN433596.1,48293,48373,80,755.0875,841,508.41875,6.604627995653951,8.926922359077908,0.5706265979610343
9,ENA|FN433596|FN433596.1,50916,50954,38,301.1578947368421,351,504.0,-5.499668339279867,-6.504997622226533,-0.742903654620319
10,ENA|FN433596|FN433596.1,53785,53787,2,343.5,346,498.0,-4.242106025890497,-4.310559963549754,-0.5358356432499807
11,ENA|FN433596|FN433596.1,53795,53801,6,328.3333333333333,351,497.25,-4.643667179879665,-5.041221470601394,-0.5988101472111618
12,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,495.0,-11.939730572056567,-11.939730572056567,-2.9970884045800967
13,ENA|FN433596|FN433596.1,58025,58039,14,346.85714285714283,353,492.0,-4.034359058290448,-4.196692681882403,-0.5043167211411619
14,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,488.0,-12.166715395863955,-12.166715395863955,-3.202816882999687
15,ENA|FN433596|FN433596.1,60495,60505,10,332.1,338,486.0,-4.329727066094345,-4.5289364757862005,-0.5493385909904348
16,ENA|FN433596|FN433596.1,60790,60794,4,337.5,341,485.0,-4.158691021443855,-4.228979806916659,-0.5230972451362969
17,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,480.0,-6.064058917144887,-7.113748710696361,-0.8464648568313693
18,ENA|FN433596|FN433596.1,62192,62219,27,291.55555555555554,333,478.6111111111111,-5.340536484763406,-6.16067411164318,-0.7150830764942269
19,ENA|FN433596|FN433596.1,65030,65353,323,325.94427244582045,381,455.28173374613004,-3.88507922228768,-7.054434502076224,-0.4821342543278871
20,ENA|FN433596|FN433596.1,66245,66370,125,129.456,366,455.0,-9.767973384754969,-13.647677060272521,-1.8134047127913862
21,ENA|FN433596|FN433596.1,67874,67875,1,594.0,594,457.0,4.076170823193891,4.076170823193891,0.37826876574269597
22,ENA|FN433596|FN433596.1,68690,73864,5174,32.052183996907615,390,468.48183223811367,-12.732555816719119,-13.647677060272521,-3.869498532348721
23,ENA|FN433596|FN433596.1,74099,74136,37,346.27027027027026,363,491.0,-4.031078591694884,-4.371847847449977,-0.5038244971689594
24,ENA|FN433596|FN433596.1,74739,74794,55,290.45454545454544,350,496.59090909090907,-5.672383186703087,-7.9018522703927845,-0.7737454434409664
25,ENA|FN433596|FN433596.1,74876,75122,246,196.04471544715446,351,498.7540650406504,-8.2900188091764,-13.592913910145114,-1.347145846610724
26,ENA|FN433596|FN433596.1,87846,87860,14,321.5,350,513.0,-5.101903495507771,-5.965784182459106,-0.6741400882791067
27,ENA|FN433596|FN433596.1,88604,88621,17,366.3529411764706,373,513.0,-3.90966996826724,-4.0785371432731115,-0.4857246277783565
