,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
0,ENA|FN433596|FN433596.1,1,18,17,308.4117647058824,362,517.0,-5.490890610144684,-7.044442229391961,-0.7453064810489187
1,ENA|FN433596|FN433596.1,5375,5401,26,354.84615384615387,365,517.0,-4.276682939412352,-4.8479355835651186,-0.5429706113903708
2,ENA|FN433596|FN433596.1,6202,6238,36,320.8333333333333,363,517.0,-5.166080395361466,-6.129231126964109,-0.6883402405664649
3,ENA|FN433596|FN433596.1,10419,10442,23,333.9130434782609,363,517.0,-4.824060511327871,-5.920040017837745,-0.630691830763429
4,ENA|FN433596|FN433596.1,24149,24251,102,356.8333333333333,400,516.0,-4.2066374680589895,-5.407450853881061,-0.5321206757589009
5,ENA|FN433596|FN433596.1,26043,26046,3,354.3333333333333,358,516.0,-4.27213638001292,-4.359468262618162,-0.5422638746133057
6,ENA|FN433596|FN433596.1,31015,31068,53,354.50943396226415,372,516.0,-4.267522620177171,-4.673863039997032,-0.5415470456605267
7,ENA|FN433596|FN433596.1,36531,36532,1,67.0,67,516.0,-11.800144660584742,-11.800144660584742,-2.9451380649654815
8,ENA|FN433596|FN433596.1,48296,48368,72,765.1805555555555,841,516.0,6.491882033927291,8.478318480352348,0.5684291473454831
9,ENA|FN433596|FN433596.1,50294,50295,1,362.0,362,516.0,-4.071273050020864,-4.071273050020864,-0.5113813683400487
10,ENA|FN433596|FN433596.1,50594,50597,3,363.6666666666667,365,516.0,-4.027607108718243,-4.071273050020864,-0.5047543698208029
11,ENA|FN433596|FN433596.1,50916,50956,40,304.1,363,516.0,-5.588227850873911,-6.638830398614966,-0.7628252492798185
12,ENA|FN433596|FN433596.1,53784,53787,3,348.3333333333333,358,515.0,-4.411613027474689,-4.604116237442592,-0.5641038958234919
13,ENA|FN433596|FN433596.1,53795,53802,7,332.85714285714283,360,515.0,-4.817869801757602,-5.312878055960782,-0.6296693045865424
14,ENA|FN433596|FN433596.1,54431,54432,1,62.0,62,515.0,-11.927988362130552,-11.927988362130552,-3.0542323116837053
15,ENA|FN433596|FN433596.1,58025,58049,24,350.4166666666667,361,515.0,-4.356924615551988,-4.604116237442592,-0.5555010376492302
16,ENA|FN433596|FN433596.1,59852,59853,1,53.0,53,516.0,-12.166938567526758,-12.166938567526758,-3.2833068008600548
17,ENA|FN433596|FN433596.1,60492,60518,26,347.65384615384613,366,516.0,-4.447136037079577,-5.040656946939046,-0.5697195152487271
18,ENA|FN433596|FN433596.1,60783,60794,11,346.09090909090907,361,516.0,-4.488084307909516,-4.77866129912332,-0.5762200194982893
19,ENA|FN433596|FN433596.1,61955,61975,20,266.95,311,516.0,-6.561541682509327,-7.52961560118843,-0.950801516646105
